date,outbound_docs,outbound_orders,outbound_qty,outbound_gross_kg,outbound_cbm,outbound_load_units,outbound_picks,outbound_full_picks,outbound_partial_picks,packing_lines,packing_orders,packing_pallets,packing_gross_kg,packing_net_kg,packing_volume_dm3,inbound_docs,inbound_avizo,inbound_articles,inbound_lines,inbound_qty,inbound_gross_kg,inbound_cbm,inbound_consumables_gross_kg,inbound_equipment_gross_kg,inbound_other_gross_kg,inbound_customs_gross_kg,inbound_unknown_gross_kg,handling_in_qty,handling_out_qty,wrapping_qty,putaway_qty,net_flow_gross_kg,net_flow_cbm
2025-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,6.0,9.0,20401.5,1975.38,89937.125,1.0,1.0,22.0,54.0,1602.0,52643.48,67.392,92205.84,0.0,0.0,0.0,13081.119999999999,108.0,0.0,0.0,0.0,52643.48,67.392
2025-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,2.0,807.0,42.339999999999996,11448.0,13.0,13.0,89.0,707.0,16476.0,651013.84,869.1179999999999,1132036.28,0.0,0.0,0.0,169991.4,1414.0,0.0,0.0,0.0,651013.84,869.1179999999999
2025-06-30,588.0,588.0,0.0,704861.66,1021.688,1335.0,0.0,0.0,0.0,2826.0,584.0,1359.0,962641.491,655327.669,1858997.168,173.0,171.0,398.0,1284.0,51904.0,736874.37,957.755,1308817.32,16237.56,0.0,0.0,148787.72,2378.0,4976.0,1272.0,0.0,32012.709999999963,-63.93299999999999
2025-07-01,619.0,619.0,0.0,593310.29,766.832,1211.0,0.0,0.0,0.0,2639.0,626.0,1316.0,970708.32,614061.856,1907131.632,118.0,118.0,224.0,691.0,26283.0,393647.98,522.15,703358.26,13351.38,3.96,0.0,70582.36,1280.0,4560.0,1218.0,0.0,-199662.31000000006,-244.68200000000002
2025-07-02,715.0,715.0,0.0,839829.8,1139.6009999999999,1616.0,0.0,0.0,0.0,3214.0,704.0,1598.0,1236180.248,826227.884,2455885.443,123.0,123.0,278.0,758.0,44301.0,475289.43,648.173,834122.38,11950.9,0.0,0.0,104505.92,1408.0,6070.0,1350.0,0.0,-364540.37000000005,-491.4279999999999
2025-07-03,612.0,612.0,0.0,565816.91,668.81,1217.0,0.0,0.0,0.0,2467.0,596.0,1183.0,728968.241,535422.834,1476191.638,127.0,127.0,488.0,1425.0,91824.0,831131.82,1105.787,1466283.42,24074.6,246.28,0.0,171659.34,2646.0,4876.0,1242.0,0.0,265314.9099999999,436.9770000000001
2025-07-04,723.0,723.0,0.0,782202.49,1029.1109999999999,1638.0,0.0,0.0,0.0,3284.0,713.0,1610.0,1184977.342,779914.117,2221355.469,143.0,143.0,359.0,1089.0,104985.0,679107.47,855.879,1173218.16,27931.5,0.0,0.0,157065.28,2052.0,6396.0,1432.0,0.0,-103095.02000000002,-173.23199999999986
2025-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,357.0,280.96,1344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,12.0,65.0,59738.0,58707.703,77300.942,13.0,13.0,109.0,718.0,18555.0,651494.68,885.894,1259053.82,0.0,0.0,0.0,43935.54,1436.0,0.0,0.0,0.0,651494.68,885.894
2025-07-07,603.0,603.0,0.0,818934.13,1153.881,1432.0,0.0,0.0,0.0,2686.0,610.0,1454.0,1044616.812,799586.106,2058820.092,95.0,92.0,272.0,893.0,467478.0,556257.77,716.849,921459.44,85112.36,0.0,0.0,105943.74,1628.0,4990.0,1140.0,0.0,-262676.36,-437.03200000000004
2025-07-08,716.0,716.0,0.0,810164.41,1115.844,1555.0,0.0,0.0,0.0,3256.0,715.0,1558.0,1150056.634,811214.143,2398500.891,154.0,154.0,335.0,1068.0,149913.0,639890.58,934.47,1131888.64,37684.6,0.0,0.0,110207.92,2068.0,6244.0,1390.0,0.0,-170273.83000000007,-181.37400000000002
2025-07-09,550.0,550.0,0.0,404139.0,514.344,989.0,0.0,0.0,0.0,2236.0,537.0,998.0,602274.6630000001,368089.905,1285391.895,125.0,125.0,348.0,884.0,117658.0,447451.81,588.684,773831.4,20713.739999999998,0.0,0.0,100358.48,1634.0,4096.0,1114.0,0.0,43312.81,74.33999999999992
2025-07-10,605.0,605.0,0.0,631328.24,790.317,1317.0,0.0,0.0,0.0,2590.0,588.0,1253.0,925424.612,612871.491,1757126.62,177.0,177.0,412.0,1201.0,308293.0,642031.58,927.313,1143643.98,31782.66,0.26,0.0,108636.26,2266.0,5026.0,1280.0,0.0,10703.339999999967,136.99599999999998
2025-07-11,669.0,669.0,0.0,735080.16,1013.369,1533.0,0.0,0.0,0.0,2806.0,663.0,1531.0,994122.762,716744.241,1908899.32,137.0,137.0,316.0,653.0,33109.0,198915.48,281.856,298381.4,56535.62,0.0,0.0,42913.94,1238.0,5412.0,1400.0,0.0,-536164.68,-731.513
2025-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,3.0,5.0,5691.5,564.48,37935.0,8.0,8.0,92.0,429.0,12779.0,373971.91,507.303,660804.42,0.0,0.0,0.0,87139.4,858.0,0.0,0.0,0.0,373971.91,507.303
2025-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,3.0,17.0,10088.0,2283.16,47038.0,14.0,14.0,106.0,772.0,19862.0,678733.41,931.39,1182140.9,0.0,0.0,0.0,175325.92,1544.0,0.0,0.0,0.0,678733.41,931.39
2025-07-14,632.0,632.0,0.0,723806.77,1010.09,1392.0,0.0,0.0,0.0,2862.0,631.0,1440.0,1039225.116,734456.8589999999,2140082.774,95.0,95.0,399.0,1193.0,85705.0,603533.94,849.446,1040552.0,20136.62,441.12,0.0,145938.13999999998,2144.0,5434.0,1250.0,0.0,-120272.83000000007,-160.644
2025-07-15,570.0,570.0,0.0,525213.77,744.773,1073.0,0.0,0.0,0.0,2308.0,566.0,1089.0,760719.75,457209.719,1623275.093,107.0,107.0,295.0,1042.0,53576.0,618986.49,819.4499999999999,1056706.9,18805.12,0.0,0.0,162460.96,1780.0,4152.0,1152.0,0.0,93772.71999999997,74.67699999999991
2025-07-16,638.0,638.0,0.0,598850.27,816.3489999999999,1282.0,0.0,0.0,0.0,2764.0,645.0,1404.0,977961.253,651174.87,1885301.961,111.0,110.0,314.0,753.0,58840.0,391640.33999999997,547.571,681605.5599999999,8087.48,0.0,0.0,93587.64,1352.0,4990.0,1342.0,0.0,-207209.93000000005,-268.7779999999999
2025-07-17,628.0,628.0,0.0,513777.53,763.821,1165.0,0.0,0.0,0.0,2273.0,618.0,1130.0,702033.814,496932.944,1490035.236,156.0,156.0,434.0,1121.0,156065.0,560510.96,738.3,948222.48,47258.26,0.32,0.0,125540.86,1860.0,4526.0,1248.0,0.0,46733.429999999935,-25.521000000000072
2025-07-18,561.0,561.0,0.0,457038.59,599.175,1196.0,0.0,0.0,0.0,2235.0,552.0,1195.0,670897.922,464890.362,1293859.022,165.0,165.0,404.0,894.0,192768.0,417182.13,508.55,734430.48,23349.7,0.0,0.0,76584.08,1748.0,4242.0,1162.0,0.0,-39856.46000000002,-90.62499999999994
2025-07-19,1.0,1.0,0.0,57.19,0.083,1.0,0.0,0.0,0.0,21.0,4.0,12.0,10049.380000000001,9634.83,10432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,-57.19,-0.083
2025-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,3.0,7.0,4124.0,3765.66,4713.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-21,570.0,570.0,0.0,619391.87,858.508,1205.0,0.0,0.0,0.0,2690.0,565.0,1238.0,856275.328,600280.559,1860491.6,90.0,90.0,199.0,624.0,75347.0,189700.9,290.024,275012.24,31590.6,23.76,0.0,72775.2,1078.0,5008.0,1084.0,0.0,-429690.97,-568.484
2025-07-22,557.0,557.0,0.0,521011.04,709.283,1236.0,0.0,0.0,0.0,2672.0,551.0,1200.0,806017.791,497249.545,1670277.285,97.0,97.0,175.0,483.0,31638.0,219804.93,279.205,369151.16,37295.24,0.0,0.0,33163.46,860.0,4866.0,1302.0,0.0,-301206.11,-430.07800000000003
2025-07-23,478.0,478.0,0.0,489644.94,665.27,1043.0,0.0,0.0,0.0,2003.0,471.0,931.0,698252.4,457749.428,1353309.634,105.0,105.0,206.0,466.0,97164.0,152549.83,280.478,269003.36,26174.239999999998,0.0,0.0,9922.06,854.0,4146.0,958.0,0.0,-337095.11,-384.792
2025-07-24,456.0,456.0,0.0,402034.4,537.3389999999999,981.0,0.0,0.0,0.0,2142.0,451.0,961.0,603458.966,385563.987,1348045.989,109.0,109.0,203.0,460.0,91908.0,129358.75,173.525,212468.9,20774.0,0.0,0.0,25474.6,832.0,4104.0,940.0,0.0,-272675.65,-363.81399999999996
2025-07-25,482.0,482.0,0.0,661560.59,845.014,1215.0,0.0,0.0,0.0,2130.0,473.0,1137.0,795848.236,649265.633,1504087.176,145.0,145.0,377.0,592.0,281448.0,71962.9,133.727,85266.26,46523.66,0.0,0.0,12135.88,1098.0,4204.0,1042.0,0.0,-589597.69,-711.287
2025-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,3.0,4531.0,2345.43,4032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-28,439.0,439.0,0.0,323667.85,424.414,792.0,0.0,0.0,0.0,1729.0,445.0,802.0,533397.75,325353.642,1083948.759,95.0,95.0,164.0,478.0,33681.0,180959.32,250.489,323965.64,13581.86,0.0,0.0,24371.14,786.0,3250.0,904.0,0.0,-142708.52999999997,-173.92499999999998
2025-07-29,473.0,473.0,0.0,458986.91,562.294,983.0,0.0,0.0,0.0,2205.0,478.0,996.0,701084.606,471097.724,1374396.658,89.0,89.0,163.0,337.0,39783.0,146387.23,216.822,222377.88,15906.24,2.0,0.0,54488.34,650.0,4144.0,970.0,0.0,-312599.67999999993,-345.472
2025-07-30,474.0,474.0,0.0,498140.84,632.25,1058.0,0.0,0.0,0.0,2259.0,466.0,1026.0,724150.122,475252.019,1675712.979,124.0,123.0,194.0,535.0,87395.0,119750.66,154.477,177917.84,23885.64,0.0,0.0,37697.840000000004,742.0,4290.0,1014.0,0.0,-378390.18000000005,-477.773
2025-07-31,519.0,519.0,0.0,465455.8,640.031,1214.0,0.0,0.0,0.0,2309.0,509.0,1198.0,678371.195,465056.493,1427132.532,52.0,52.0,113.0,312.0,9576.0,141055.08,163.577,205806.44,14326.34,0.0,0.0,61977.38,546.0,4500.0,1110.0,0.0,-324400.72,-476.45399999999995
2025-08-01,541.0,541.0,0.0,527721.17,659.909,1105.0,0.0,0.0,0.0,2266.0,535.0,1040.0,723721.472,446777.745,1447548.217,125.0,125.0,215.0,604.0,9643.0,107064.23999999999,117.663,168428.41999999998,19150.64,0.0,0.0,26549.42,732.0,4394.0,1158.0,0.0,-420656.93000000005,-542.246
2025-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,3.0,8.0,1154.0,507.06,5022.0,3.0,3.0,32.0,156.0,3454.0,153379.73,197.575,280348.02,0.0,0.0,0.0,26411.44,312.0,0.0,0.0,0.0,153379.73,197.575
2025-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,5.0,13.0,673.5,96.92,4091.5,9.0,9.0,71.0,451.0,8738.0,381197.49,561.8,727442.54,0.0,0.0,0.0,34952.44,902.0,0.0,0.0,0.0,381197.49,561.8
2025-08-04,443.0,443.0,0.0,408007.93,588.664,944.0,0.0,0.0,0.0,1923.0,445.0,1015.0,667938.441,470993.372,1332327.262,173.0,173.0,353.0,928.0,69159.0,496263.7,629.139,893069.64,17505.76,0.0,0.0,81952.0,1746.0,3462.0,850.0,0.0,88255.77000000002,40.47500000000002
2025-08-05,610.0,610.0,0.0,412258.81,502.189,1082.0,0.0,0.0,0.0,2463.0,610.0,1130.0,687208.579,447778.787,1532769.352,132.0,132.0,333.0,836.0,72646.0,484362.31,583.745,855101.7,16141.88,0.0,0.0,97481.04,1576.0,4532.0,1314.0,0.0,72103.5,81.55599999999998
2025-08-06,446.0,446.0,0.0,330309.86,459.768,891.0,0.0,0.0,0.0,1991.0,448.0,867.0,504783.102,295075.229,1242085.019,99.0,99.0,215.0,825.0,34592.0,551981.11,697.86,1002354.76,8590.7,0.0,0.0,93016.76,1524.0,3614.0,998.0,0.0,221671.25,238.09200000000004
2025-08-07,529.0,529.0,0.0,320136.99,405.64300000000003,873.0,0.0,0.0,0.0,1898.0,519.0,838.0,503142.495,289244.29,1101343.65,86.0,86.0,223.0,811.0,30670.0,465650.45,566.202,799675.04,16936.74,0.0,0.0,114689.12,1394.0,3802.0,1078.0,0.0,145513.46000000002,160.55899999999997
2025-08-08,478.0,478.0,0.0,495109.1,654.03,1073.0,0.0,0.0,0.0,2366.0,469.0,1058.0,751653.402,489060.924,1675801.216,82.0,82.0,219.0,780.0,92611.0,411876.52,563.918,700375.18,49550.2,0.0,0.0,73827.66,1434.0,4178.0,888.0,0.0,-83232.57999999996,-90.11199999999997
2025-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.22,3.0,2.0,2.0,29.0,110.0,2805.0,103139.15,132.833,194095.41999999998,0.0,0.0,0.0,12182.880000000001,220.0,0.0,0.0,0.0,103139.15,132.833
2025-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,9.0,20.0,7003.0,6861.46,12464.039999999999,11.0,11.0,64.0,526.0,13766.0,507858.02,653.289,900341.0,0.0,0.0,0.0,115375.04000000001,1050.0,0.0,0.0,0.0,507858.02,653.289
2025-08-11,504.0,504.0,0.0,525054.51,694.207,1086.0,0.0,0.0,0.0,2115.0,504.0,1089.0,743873.756,525062.318,1443349.878,139.0,139.0,361.0,1107.0,77603.0,667737.0,932.233,1082533.44,15830.72,0.24,0.0,237109.6,2152.0,3942.0,1084.0,0.0,142682.49,238.02599999999995
2025-08-12,543.0,543.0,0.0,460401.42,636.112,1081.0,0.0,0.0,0.0,2370.0,545.0,1098.0,741965.85,472442.42699999997,1622583.964,103.0,103.0,239.0,780.0,92024.0,508630.77,675.8149999999999,862973.28,26060.02,0.0,0.0,128228.24,1472.0,4256.0,1104.0,0.0,48229.350000000035,39.702999999999975
2025-08-13,514.0,514.0,0.0,430866.44,513.318,999.0,0.0,0.0,0.0,2174.0,517.0,1054.0,756163.201,471167.85099999997,1467485.064,111.0,111.0,279.0,890.0,49056.0,493183.68,652.244,812472.52,13116.24,0.0,0.0,160778.6,1586.0,3938.0,1078.0,0.0,62317.23999999999,138.92600000000004
2025-08-14,619.0,619.0,0.0,431247.11,539.439,1255.0,0.0,0.0,0.0,2652.0,618.0,1241.0,698185.09,419454.166,1622077.785,110.0,110.0,289.0,855.0,48645.0,454948.15,618.396,774620.4,22305.42,211.95999999999998,0.0,112760.92,1570.0,5034.0,1312.0,0.0,23701.040000000037,78.957
2025-08-15,461.0,461.0,0.0,321486.3,397.829,893.0,0.0,0.0,0.0,1857.0,458.0,865.0,504247.284,316643.625,1042309.181,90.0,90.0,273.0,703.0,44076.0,440425.54,518.935,791276.8,3968.46,0.0,0.0,85605.81999999999,1400.0,3438.0,998.0,0.0,118939.23999999999,121.10599999999994
2025-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,2.0,5.0,20184.0,211.38,65918.344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,4.0,11.0,2091.1,152.506,13388.25,13.0,13.0,93.0,715.0,18981.0,649372.13,834.848,1110581.34,0.0,0.0,0.0,188162.92,1430.0,0.0,0.0,0.0,649372.13,834.848
2025-08-18,528.0,528.0,0.0,594060.14,789.912,1193.005,0.0,0.0,0.0,2233.0,540.0,1236.0,851054.014,619594.021,1584610.266,92.0,92.0,205.0,656.0,20780.0,447646.26,573.2959999999999,705996.72,7354.54,0.0,0.0,182100.02,1266.0,4178.0,1090.0,0.0,-146413.88,-216.6160000000001
2025-08-19,509.0,509.0,0.0,505000.73,665.096,1055.0,0.0,0.0,0.0,2245.0,498.0,1057.0,752967.115,494086.257,1583986.005,126.0,126.0,323.0,872.0,63186.0,496665.73,644.25,842053.62,17116.46,0.0,0.0,134161.38,1628.0,4518.0,1070.0,0.0,-8335.0,-20.846000000000004
2025-08-20,610.0,610.0,0.0,701335.86,880.396,1432.0,0.0,0.0,0.0,3066.0,613.0,1453.0,1083950.788,724052.803,2146143.402,100.0,97.0,233.0,852.0,27106.0,551855.01,729.3249999999999,939875.72,16793.36,0.0,0.0,147040.94,1542.0,5720.0,1304.0,0.0,-149480.84999999998,-151.07100000000003
2025-08-21,567.0,567.0,0.0,599386.13,805.456,1156.0,0.0,0.0,0.0,2257.0,560.0,1161.0,863844.036,605361.26,1629892.618,117.0,117.0,322.0,866.0,41054.0,526582.73,721.757,954691.72,17446.2,0.0,0.0,81027.54,1502.0,4350.0,1178.0,0.0,-72803.40000000002,-83.69900000000007
2025-08-22,553.0,553.0,0.0,727540.38,1018.027,1463.0,0.0,0.0,0.0,2763.0,549.0,1462.0,994704.9,725857.0869999999,1883567.757,128.0,128.0,384.0,812.0,100482.0,368699.33,489.409,629706.52,20866.579999999998,95.42,0.0,86776.34,1546.0,5280.0,1206.0,0.0,-358841.05,-528.618
2025-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,2.0,10.0,14860.0,1666.24,79686.4,12.0,12.0,88.0,628.0,17284.0,581106.92,782.396,1018802.6,0.0,0.0,0.0,143411.24,1256.0,0.0,0.0,0.0,581106.92,782.396
2025-08-25,545.0,545.0,0.0,578236.21,823.149,1128.0,0.0,0.0,0.0,2273.0,542.0,1147.0,817175.13,584360.861,1551419.751,136.0,136.0,347.0,1151.0,179228.0,730776.33,1013.081,1237880.16,50705.72,0.0,0.0,172966.78,2150.0,4346.0,1018.0,0.0,152540.12,189.93200000000002
2025-08-26,552.0,552.0,0.0,620694.26,863.329,1245.0,0.0,0.0,0.0,2514.0,557.0,1283.0,892430.052,636581.482,1741662.745,113.0,113.0,265.0,870.0,42498.0,552702.74,715.018,953044.6,13524.06,0.0,0.0,138836.82,1630.0,4826.0,1150.0,0.0,-67991.52000000002,-148.31099999999992
2025-08-27,559.0,559.0,0.0,493593.51,661.739,1094.0,0.0,0.0,0.0,2252.0,556.0,1063.0,660343.112,456382.883,1382039.422,109.0,109.0,239.0,887.0,30242.0,511136.29,657.872,859616.72,58687.44,0.0,0.0,103968.42,1628.0,4316.0,1090.0,0.0,17542.77999999997,-3.8670000000000755
2025-08-28,595.0,595.0,0.0,823588.73,1094.916,1484.0,0.0,0.0,0.0,2790.0,577.0,1414.0,1068784.289,772591.52,2021455.88,90.0,90.0,261.0,879.0,37159.0,492273.54,654.5699999999999,864952.5,10860.22,25.94,0.0,108708.42,1564.0,5512.0,1228.0,0.0,-331315.19,-440.346
2025-08-29,551.0,551.0,0.0,920899.19,1241.2359999999999,1584.0,0.0,0.0,0.0,2850.0,546.0,1539.0,1214638.48,858454.329,2161889.303,128.0,126.0,284.0,905.0,161483.0,548077.41,761.947,983236.5,35238.9,75.44,0.0,77603.98,1704.0,5380.0,1124.0,0.0,-372821.7799999999,-479.2889999999999
2025-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,17.0,16520.0,15191.88,10848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,5.0,50.0,55585.0,48832.4,53888.0,12.0,12.0,101.0,659.0,15702.0,601198.2,797.0799999999999,1093282.38,0.0,0.0,0.0,109114.02,1318.0,0.0,0.0,0.0,601198.2,797.0799999999999
2025-09-01,488.0,488.0,0.0,536432.57,729.917,1053.0,0.0,0.0,0.0,1952.0,486.0,1053.0,717103.222,542913.855,1432262.836,158.0,158.0,391.0,1130.0,177598.0,659961.47,905.366,1178782.52,14967.64,3.64,0.0,126169.14,2156.0,3702.0,962.0,0.0,123528.90000000002,175.44899999999996
2025-09-02,778.0,778.0,0.0,608969.52,830.05,1437.0,0.0,0.0,0.0,3384.0,782.0,1453.0,1001185.433,618137.653,2249996.962,117.0,117.0,246.0,903.0,48001.0,596979.88,812.689,1091433.8,22226.68,0.0,0.0,80464.28,1606.0,6432.0,1594.0,0.0,-11989.640000000014,-17.36099999999999
2025-09-03,624.0,624.0,0.0,500492.52,659.975,1139.0,0.0,0.0,0.0,2443.0,623.0,1148.0,719691.651,465600.536,1432401.505,99.0,97.0,241.0,865.0,63412.0,540293.08,753.389,957145.1,15140.039999999999,0.0,0.0,108301.02,1628.0,4522.0,1290.0,0.0,39800.55999999994,93.41399999999999
2025-09-04,634.0,634.0,0.0,629515.11,848.429,1275.0,0.0,0.0,0.0,2697.0,627.0,1268.0,923213.146,604261.573,1843350.754,155.0,155.0,380.0,1029.0,65681.0,603515.54,753.941,1100314.34,14511.460000000001,123.88000000000001,0.0,92081.4,1946.0,5282.0,1312.0,0.0,-25999.56999999995,-94.48799999999994
2025-09-05,716.0,716.0,0.0,695278.87,863.843,1457.0,0.0,0.0,0.0,3145.0,712.0,1456.0,1017847.17,695274.977,2101462.323,100.0,100.0,297.0,933.0,35850.0,560284.0,680.826,1029430.78,11555.08,0.0,0.0,79582.14,1616.0,6074.0,1420.0,0.0,-134994.87,-183.01699999999994
2025-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,28.0,6.98,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,5.0,15.0,25001.0,10127.82,58932.0,5.0,5.0,52.0,283.0,7390.0,254673.35,332.932,438388.77999999997,0.0,0.0,0.0,70957.92,566.0,0.0,0.0,0.0,254673.35,332.932
2025-09-08,623.0,623.0,0.0,553532.82,751.899,1186.0,0.0,0.0,0.0,2745.0,612.0,1191.0,843432.544,505181.963,1933429.002,152.0,151.0,325.0,1502.0,56892.0,948144.19,1244.5529999999999,1633963.38,26953.04,0.0,0.0,235371.96,2682.0,5274.0,1262.0,0.0,394611.37,492.6539999999999
2025-09-09,689.0,689.0,0.0,561147.41,729.781,1281.0,0.0,0.0,0.0,2762.0,681.0,1306.0,877422.96,571281.338,1749032.908,106.0,106.0,263.0,975.0,31223.0,594687.81,769.7479999999999,1004098.02,12830.38,0.0,0.0,172447.22,1750.0,5154.0,1422.0,0.0,33540.40000000002,39.966999999999985
2025-09-10,699.0,699.0,0.0,659480.53,865.348,1508.0,0.0,0.0,0.0,3610.0,700.0,1534.0,1073078.087,664086.965,2387993.137,144.0,143.0,303.0,945.0,200371.0,553327.47,767.617,959244.28,20421.26,0.0,0.0,126989.4,1776.0,6122.0,1594.0,0.0,-106153.06000000006,-97.731
2025-09-11,558.0,558.0,0.0,678985.29,914.869,1302.0,0.0,0.0,0.0,2640.0,557.0,1320.0,959860.099,693529.282,1839982.386,196.0,196.0,490.0,1309.0,83668.0,649635.62,847.076,1143447.18,35603.72,28.98,0.0,120191.36,2372.0,5026.0,1156.0,0.0,-29349.670000000042,-67.793
2025-09-12,701.0,701.0,0.0,654328.74,859.67,1402.0,0.0,0.0,0.0,2808.0,693.0,1397.0,962566.779,654271.08,1999212.953,99.0,99.0,249.0,715.0,28737.0,436594.33999999997,539.0939999999999,812211.88,7590.76,0.0,0.0,53386.04,1328.0,5272.0,1440.0,0.0,-217734.40000000002,-320.576
2025-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,3.0,12.0,31712.0,6248.44,53248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,3.0,22.0,25435.7,16984.86,29211.752,12.0,12.0,94.0,646.0,18627.0,578520.96,792.388,1035718.1799999999,0.0,0.0,0.0,121323.74,1292.0,0.0,0.0,0.0,578520.96,792.388
2025-09-15,677.0,677.0,0.0,746366.46,1006.336,1581.0,0.0,0.0,0.0,3192.0,670.0,1586.0,1049294.91,733005.605,2116733.987,108.0,108.0,268.0,917.0,136734.0,573509.07,854.265,991539.16,29149.34,0.0,0.0,126329.64,1732.0,5822.0,1506.0,0.0,-172857.39,-152.07100000000003
2025-09-16,625.0,625.0,0.0,499324.98,584.808,1261.0,0.0,0.0,0.0,2690.0,607.0,1132.0,813843.435,430709.056,1638032.976,84.0,84.0,184.0,687.0,29822.0,442986.29,608.085,792603.72,12692.22,0.0,0.0,80676.64,1182.0,5254.0,1338.0,0.0,-56338.69,23.277000000000044
2025-09-17,651.0,651.0,0.0,698892.54,979.186,1423.0,0.0,0.0,0.0,2948.0,647.0,1358.0,1017360.151,641998.719,2098739.443,164.0,164.0,481.0,1398.0,79638.0,774554.53,1004.846,1379819.14,17456.28,0.0,0.0,151833.74,2586.0,5720.0,1310.0,0.0,75661.98999999999,25.659999999999968
2025-09-18,612.0,612.0,0.0,742914.73,1038.082,1410.0,0.0,0.0,0.0,3016.0,604.0,1409.0,1093125.811,718445.949,2200126.437,65.0,65.0,252.0,746.0,36332.0,509427.27,706.728,970157.36,6162.1,0.1,0.0,42534.98,1342.0,5516.0,1240.0,0.0,-233487.45999999996,-331.35400000000016
2025-09-19,711.0,711.0,0.0,905620.29,1275.572,1715.0,0.0,0.0,0.0,3620.0,703.0,1710.0,1280895.701,891500.891,2539007.099,138.0,138.0,303.0,982.0,188125.0,443796.39,615.487,793909.92,32192.5,0.0,0.0,61490.36,1568.0,6740.0,1538.0,0.0,-461823.9,-660.0849999999999
2025-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,3.0,10.0,5554.0,457.973,27716.336,2.0,2.0,41.0,96.0,2565.0,70615.73,105.556,122658.98,0.0,0.0,0.0,18572.48,192.0,0.0,0.0,0.0,70615.73,105.556
2025-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,2.0,2.0,5722.0,129.28,29040.0,13.0,13.0,103.0,727.0,17800.0,636434.27,871.651,1181586.72,0.0,0.0,0.0,91281.82,1452.0,0.0,0.0,0.0,636434.27,871.651
