date,receipts_lines,receipts_brutto_kg,receipts_netto_kg,receipts_qty,receipts_cbm,receipts_consumables_kg,receipts_equipment_kg,receipts_other_kg,receipts_docs,receipts_aviza,receipts_unloads,receipts_articles,receipts_suppliers,receipts_countries
2023-09-05,1019.0,646595.76,0.0,36597.0,821.222,633321.99,4933.49,8340.28,115.0,115.0,58.0,227.0,20.0,11.0
2023-09-06,610.0,308822.07,0.0,13905.0,376.173,299821.62,6253.84,2746.61,91.0,91.0,24.0,224.0,13.0,5.0
2023-09-07,1129.0,705254.32,0.0,32437.0,991.309,672330.4,26111.9,6812.0199999999995,103.0,103.0,48.0,314.0,18.0,9.0
2023-09-08,731.0,417468.65,0.0,33112.0,502.15299999999996,410353.71,4674.79,2440.15,121.0,121.0,58.0,252.0,14.0,8.0
2023-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-10,539.0,515594.57,0.0,15653.0,648.761,515594.57,0.0,0.0,10.0,10.0,10.0,89.0,1.0,1.0
2023-09-11,900.0,524298.62,0.0,123419.0,610.2379999999999,514695.66,6031.35,3571.61,107.0,107.0,46.0,288.0,23.0,9.0
2023-09-12,876.0,558141.0,0.0,22633.0,694.179,548475.12,4322.34,5343.54,97.0,97.0,39.0,223.0,17.0,10.0
2023-09-13,744.0,488475.55,0.0,36265.0,581.9979999999999,479688.13,5280.4,3507.02,111.0,111.0,59.0,209.0,18.0,10.0
2023-09-14,495.0,233802.94,0.0,16184.0,264.771,223910.7,4445.26,5446.98,91.0,91.0,41.0,188.0,16.0,8.0
2023-09-15,1391.0,944977.82,0.0,38502.0,1252.7649999999999,935606.78,7380.83,1990.21,104.0,104.0,53.0,279.0,20.0,11.0
2023-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-17,581.0,560470.11,0.0,13920.0,724.0559999999999,560470.11,0.0,0.0,11.0,11.0,11.0,70.0,1.0,1.0
2023-09-18,965.0,659823.29,0.0,45549.0,775.516,629423.65,25410.57,4989.07,87.0,87.0,33.0,211.0,15.0,9.0
2023-09-19,645.0,322847.42,0.0,32859.0,348.105,315079.21,6136.75,1631.46,90.0,90.0,26.0,262.0,9.0,5.0
2023-09-20,1140.0,757359.61,0.0,64582.0,917.6659999999999,745045.22,7341.49,4972.9,108.0,108.0,55.0,271.0,17.0,9.0
2023-09-21,936.0,554103.07,0.0,23408.0,622.749,545486.78,3822.07,4794.22,100.0,99.0,57.0,267.0,17.0,8.0
2023-09-22,867.0,509018.02,0.0,48787.0,562.68,494789.04,11862.56,2366.42,78.0,78.0,36.0,261.0,17.0,10.0
2023-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-24,523.0,514855.29,0.0,14755.0,648.4309999999999,514855.29,0.0,0.0,10.0,10.0,10.0,49.0,1.0,1.0
2023-09-25,834.0,504060.18,0.0,33208.0,552.428,487619.24,5050.89,11390.05,101.0,101.0,44.0,246.0,12.0,9.0
2023-09-26,904.0,623175.32,0.0,47273.0,780.177,619757.3,923.06,2494.96,83.0,83.0,73.0,284.0,27.0,13.0
2023-09-27,1118.0,573509.39,0.0,23644.0,663.585,555174.08,11829.04,6506.27,128.0,128.0,40.0,239.0,16.0,7.0
2023-09-28,539.0,413490.67,0.0,14775.0,498.005,412217.17,75.78,1197.72,12.0,12.0,12.0,141.0,4.0,3.0
2023-09-29,1148.0,624258.3099999999,0.0,77074.0,746.184,606035.1,11081.66,7141.55,185.0,185.0,56.0,335.0,17.0,7.0
2023-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-01,515.0,509649.06,0.0,12680.0,667.093,509649.06,0.0,0.0,10.0,10.0,10.0,53.0,1.0,1.0
2023-10-02,831.0,578847.83,0.0,26318.0,682.271,570638.87,4808.96,3400.0,105.0,105.0,59.0,219.0,21.0,10.0
2023-10-03,919.0,498190.38,0.0,178387.0,593.5989999999999,480125.41,5229.3,12835.67,135.0,135.0,66.0,274.0,26.0,11.0
2023-10-04,749.0,508340.41,0.0,29711.0,620.547,502058.66,4752.15,1529.6,98.0,98.0,49.0,217.0,14.0,6.0
2023-10-05,1113.0,608802.26,0.0,37522.0,734.79,597381.31,5831.24,5589.71,120.0,120.0,55.0,333.0,23.0,11.0
2023-10-06,872.0,553633.48,0.0,32928.0,628.263,546702.51,5706.88,1224.09,84.0,84.0,36.0,197.0,18.0,8.0
2023-10-07,51.0,51845.24,0.0,1492.0,65.28,51845.24,0.0,0.0,15.0,15.0,1.0,18.0,1.0,1.0
2023-10-08,715.0,628137.77,0.0,21511.0,815.7479999999999,628137.77,0.0,0.0,13.0,13.0,13.0,117.0,1.0,1.0
2023-10-09,691.0,321262.17,0.0,76520.0,300.674,311612.51,4413.88,5235.78,103.0,103.0,52.0,247.0,12.0,8.0
2023-10-10,1347.0,901003.38,0.0,106173.0,1123.039,884753.46,7554.01,8695.91,142.0,142.0,97.0,357.0,36.0,16.0
2023-10-11,835.0,421298.45,0.0,36561.0,479.729,411056.92,4169.65,6071.88,140.0,139.0,76.0,303.0,21.0,9.0
2023-10-12,948.0,568598.49,0.0,52436.0,667.947,554555.38,3918.56,10124.55,96.0,96.0,41.0,250.0,20.0,11.0
2023-10-13,856.0,391395.08,0.0,129254.0,446.967,370351.92,6494.7300000000005,14548.43,105.0,105.0,42.0,304.0,16.0,7.0
2023-10-14,124.0,99521.67,0.0,5384.0,119.392,99521.67,0.0,0.0,2.0,2.0,2.0,55.0,1.0,1.0
2023-10-15,587.0,543783.57,0.0,14530.0,721.09,543783.57,0.0,0.0,11.0,11.0,11.0,89.0,1.0,1.0
2023-10-16,1163.0,736701.61,0.0,47559.0,850.978,722224.47,6261.92,8215.22,119.0,119.0,75.0,270.0,24.0,10.0
2023-10-17,848.0,591172.93,0.0,47503.0,747.542,584775.8099999999,2565.78,3831.34,71.0,71.0,37.0,208.0,15.0,10.0
2023-10-18,862.0,464207.58999999997,0.0,32900.0,582.774,451908.91,8315.24,3983.44,103.0,103.0,61.0,282.0,21.0,9.0
2023-10-19,1204.0,686534.44,0.0,96948.0,833.006,673425.5,6697.59,6411.35,147.0,145.0,93.0,384.0,23.0,13.0
2023-10-20,857.0,471787.02999999997,0.0,43280.0,606.761,466772.19,3399.38,1615.46,104.0,104.0,43.0,301.0,15.0,10.0
2023-10-21,241.0,234543.01,0.0,6484.0,307.935,234543.01,0.0,0.0,10.0,10.0,10.0,37.0,1.0,1.0
2023-10-22,100.0,95178.99,0.0,1980.0,133.68,95178.99,0.0,0.0,4.0,4.0,4.0,29.0,1.0,1.0
2023-10-23,1070.0,715785.18,0.0,44011.0,905.85,708408.25,3709.7599999999998,3667.17,103.0,103.0,55.0,258.0,19.0,10.0
2023-10-24,1047.0,564605.11,0.0,47520.0,673.261,543976.23,7889.99,12738.89,115.0,115.0,51.0,308.0,24.0,12.0
2023-10-25,843.0,476684.89999999997,0.0,37357.0,576.662,466012.18,7427.26,3245.46,113.0,113.0,59.0,263.0,27.0,11.0
2023-10-26,1231.0,699692.28,0.0,51647.0,793.851,676659.97,19206.45,3825.86,117.0,117.0,59.0,393.0,15.0,11.0
2023-10-27,960.0,599645.64,0.0,36443.0,729.46,587997.1799999999,7675.6900000000005,3972.77,124.0,124.0,48.0,270.0,16.0,5.0
2023-10-28,1.0,1058.4,0.0,56.0,0.96,1058.4,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2023-10-29,399.0,399233.41,0.0,10171.0,525.538,399233.41,0.0,0.0,8.0,8.0,8.0,52.0,1.0,1.0
2023-10-30,1034.0,429061.25,0.0,128650.0,524.429,405268.51,15502.56,8290.18,134.0,133.0,78.0,414.0,29.0,13.0
2023-10-31,1107.0,769848.16,0.0,45188.0,987.8349999999999,763093.17,1276.6299999999999,5478.36,117.0,117.0,52.0,330.0,19.0,8.0
2023-11-01,589.0,442704.04,0.0,41646.0,555.039,440876.46,287.57,1540.01,38.0,38.0,38.0,170.0,18.0,10.0
2023-11-02,1012.0,593762.23,0.0,30520.0,713.567,582193.44,2193.47,9375.32,120.0,120.0,63.0,322.0,19.0,11.0
2023-11-03,970.0,578358.82,0.0,148009.0,712.427,561287.35,10946.88,6124.59,99.0,98.0,46.0,283.0,17.0,10.0
2023-11-04,243.0,196320.52,0.0,8080.0,245.446,196320.52,0.0,0.0,4.0,4.0,4.0,75.0,1.0,1.0
2023-11-05,478.0,456990.35,0.0,13192.0,607.026,456990.35,0.0,0.0,9.0,9.0,9.0,75.0,1.0,1.0
2023-11-06,900.0,552757.58,0.0,173286.0,708.826,529534.64,3321.67,19901.27,115.0,115.0,53.0,248.0,24.0,12.0
2023-11-07,747.0,439782.2,0.0,41782.0,518.958,428903.1,4252.94,6626.16,84.0,83.0,39.0,249.0,19.0,8.0
2023-11-08,935.0,599848.76,0.0,32880.0,692.458,594459.88,2030.25,3358.63,104.0,104.0,36.0,267.0,17.0,9.0
2023-11-09,954.0,502227.58,0.0,34623.0,614.716,494292.68,3674.59,4260.31,132.0,131.0,83.0,372.0,22.0,10.0
2023-11-10,498.0,175538.89,0.0,45632.0,221.879,164276.05,8167.0,3095.84,81.0,81.0,30.0,191.0,12.0,5.0
2023-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-12,265.0,256099.85,0.0,6991.0,331.67,256099.85,0.0,0.0,5.0,5.0,5.0,37.0,1.0,1.0
2023-11-13,903.0,534204.77,0.0,57774.0,709.14,526224.91,2765.27,5214.59,100.0,99.0,51.0,303.0,20.0,9.0
2023-11-14,913.0,517032.17,0.0,55439.0,675.79,509477.76,4123.74,3430.67,138.0,138.0,72.0,294.0,26.0,10.0
2023-11-15,1005.0,624902.15,0.0,39496.0,769.639,614407.91,7659.74,2834.5,137.0,137.0,72.0,309.0,28.0,14.0
2023-11-16,1039.0,608984.16,0.0,39114.0,739.607,586996.89,18576.53,3410.74,89.0,89.0,49.0,307.0,18.0,10.0
2023-11-17,231.0,198827.6,0.0,4737.0,262.173,198827.6,0.0,0.0,4.0,4.0,4.0,56.0,1.0,1.0
2023-11-18,152.0,154304.51,0.0,3535.0,200.684,154304.51,0.0,0.0,3.0,3.0,3.0,28.0,1.0,1.0
2023-11-19,627.0,574928.01,0.0,15753.0,757.622,574928.01,0.0,0.0,12.0,12.0,12.0,91.0,1.0,1.0
2023-11-20,904.0,480596.01,0.0,38285.0,506.52,467737.5,8507.4,4351.11,171.0,171.0,60.0,305.0,17.0,9.0
2023-11-21,1156.0,723806.62,0.0,58104.0,875.795,716880.98,4966.67,1958.97,120.0,120.0,69.0,360.0,16.0,9.0
2023-11-22,943.0,578728.82,0.0,60536.0,702.2719999999999,560642.91,16169.86,1916.05,125.0,125.0,75.0,230.0,25.0,11.0
2023-11-23,1009.0,549005.99,0.0,41956.0,664.465,540234.4299999999,3112.03,5659.53,112.0,112.0,42.0,422.0,19.0,8.0
2023-11-24,1006.0,610055.5,0.0,39223.0,717.007,592135.23,7890.85,10029.42,108.0,108.0,48.0,206.0,21.0,9.0
2023-11-25,342.0,300979.14,0.0,9170.0,390.044,300979.14,0.0,0.0,8.0,8.0,6.0,79.0,1.0,1.0
2023-11-26,169.0,147127.16999999998,0.0,6599.0,196.469,147127.16999999998,0.0,0.0,3.0,3.0,3.0,58.0,1.0,1.0
2023-11-27,1123.0,754539.54,0.0,113211.0,986.377,740793.16,6815.75,6930.63,101.0,101.0,53.0,254.0,25.0,9.0
2023-11-28,795.0,500304.85,0.0,47008.0,580.266,496109.48,2609.5,1585.8700000000001,84.0,84.0,43.0,254.0,20.0,9.0
2023-11-29,900.0,592353.13,0.0,63561.0,683.891,580401.8,5200.89,6750.44,106.0,106.0,54.0,273.0,24.0,10.0
2023-11-30,544.0,146491.55,0.0,41211.0,143.6,135853.24,6118.68,4519.63,96.0,96.0,51.0,271.0,18.0,10.0
2023-12-01,1153.0,860409.88,0.0,37710.0,1033.271,854905.24,4186.68,1317.96,90.0,90.0,47.0,227.0,14.0,7.0
2023-12-02,229.0,199836.77,0.0,8723.0,244.259,199836.77,0.0,0.0,4.0,4.0,4.0,66.0,1.0,1.0
2023-12-03,739.0,685843.27,0.0,21842.0,894.1809999999999,685843.27,0.0,0.0,14.0,14.0,14.0,88.0,1.0,1.0
2023-12-04,802.0,416461.6,0.0,25756.0,499.618,405763.07,5477.23,5221.3,86.0,86.0,35.0,220.0,15.0,7.0
2023-12-05,1095.0,630154.16,0.0,78703.0,786.3,614070.27,12477.76,3606.13,134.0,134.0,50.0,327.0,15.0,8.0
2023-12-06,690.0,431671.83,0.0,49647.0,490.336,411690.63,17134.08,2847.12,82.0,80.0,45.0,210.0,15.0,7.0
2023-12-07,1372.0,829879.16,0.0,50629.0,1038.075,817213.91,6607.62,6057.63,150.0,146.0,93.0,401.0,25.0,10.0
2023-12-08,651.0,421505.5,0.0,21622.0,473.878,412875.61,4780.5199999999995,3849.37,95.0,94.0,43.0,186.0,17.0,11.0
2023-12-09,381.0,335591.22,0.0,13230.0,436.806,335591.22,0.0,0.0,7.0,7.0,7.0,84.0,1.0,1.0
2023-12-10,482.0,450158.89,0.0,13606.0,588.46,450158.89,0.0,0.0,9.0,9.0,9.0,70.0,1.0,1.0
2023-12-11,704.0,406410.82,0.0,26272.0,494.509,396126.33,5416.83,4867.66,124.0,122.0,82.0,285.0,20.0,6.0
2023-12-12,1005.0,613904.75,0.0,64858.0,730.506,597600.49,14239.55,2064.71,108.0,108.0,58.0,297.0,22.0,10.0
2023-12-13,662.0,367924.02,0.0,32388.0,470.131,359319.26,4031.52,4573.24,107.0,107.0,51.0,211.0,14.0,8.0
2023-12-14,1200.0,711278.16,0.0,76475.0,835.17,699071.87,5635.35,6570.94,124.0,124.0,73.0,321.0,21.0,9.0
2023-12-15,820.0,551453.76,0.0,56817.0,625.874,543276.57,5596.35,2580.84,95.0,94.0,44.0,237.0,21.0,9.0
2023-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-17,548.0,507301.98,0.0,15482.0,638.013,507301.98,0.0,0.0,10.0,10.0,10.0,93.0,1.0,1.0
2023-12-18,859.0,582353.88,0.0,39671.0,686.287,572093.65,3940.78,6319.45,62.0,62.0,42.0,207.0,18.0,11.0
2023-12-19,1031.0,538676.29,0.0,67475.0,633.581,526327.87,9979.38,2369.04,134.0,134.0,65.0,371.0,27.0,14.0
2023-12-20,863.0,469830.42,0.0,37671.0,549.217,455652.4,4874.92,9303.1,128.0,128.0,50.0,317.0,27.0,13.0
2023-12-21,663.0,323462.41,0.0,42833.0,299.096,312671.06,5149.99,5641.36,115.0,115.0,58.0,269.0,17.0,9.0
2023-12-22,718.0,266747.73,0.0,131580.0,249.914,251584.43,10112.99,5050.31,140.0,140.0,87.0,304.0,26.0,8.0
2023-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-27,313.0,125317.04,0.0,35490.0,108.992,109738.89,4620.12,10958.03,63.0,63.0,19.0,137.0,11.0,8.0
2023-12-28,231.0,56545.43,0.0,6181.0,44.175000000000004,47390.14,6434.85,2720.44,62.0,62.0,17.0,102.0,10.0,6.0
2023-12-29,91.0,24123.12,0.0,2272.0,20.792,21364.010000000002,16.86,2742.25,38.0,36.0,38.0,48.0,8.0,4.0
2023-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02,346.0,64447.96,0.0,23877.0,57.556000000000004,49595.1,11870.58,2982.2799999999997,87.0,87.0,41.0,149.0,17.0,10.0
2024-01-03,259.0,44166.95,0.0,80694.0,32.711,22681.79,15736.82,5748.34,63.0,63.0,26.0,104.0,12.0,6.0
2024-01-04,794.0,442554.98,0.0,37582.0,555.537,430557.04,8946.27,3051.67,117.0,117.0,62.0,250.0,15.0,8.0
2024-01-05,808.0,435240.58,0.0,44148.0,535.884,423694.72,1608.65,9937.210000000001,103.0,103.0,52.0,302.0,15.0,6.0
2024-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-07,689.0,631860.26,0.0,18749.0,799.287,631860.26,0.0,0.0,13.0,13.0,13.0,95.0,1.0,1.0
2024-01-08,946.0,537718.17,0.0,45854.0,651.178,524565.04,7945.26,5207.87,125.0,117.0,80.0,287.0,17.0,10.0
2024-01-09,937.0,541486.35,0.0,47886.0,675.23,526821.48,10564.15,4100.72,106.0,105.0,45.0,292.0,15.0,6.0
2024-01-10,900.0,553131.41,0.0,39362.0,724.593,542961.59,4666.49,5503.33,98.0,98.0,61.0,216.0,20.0,10.0
2024-01-11,984.0,651598.14,0.0,23630.0,811.148,642169.11,7335.63,2093.4,98.0,98.0,40.0,202.0,15.0,11.0
2024-01-12,1015.0,553915.88,0.0,40862.0,715.668,545939.46,4669.75,3306.67,133.0,132.0,64.0,383.0,14.0,8.0
2024-01-13,16.0,15102.470000000001,0.0,405.0,19.293,15102.470000000001,0.0,0.0,7.0,7.0,3.0,8.0,1.0,1.0
2024-01-14,587.0,542739.9,0.0,16886.0,706.494,542739.9,0.0,0.0,11.0,11.0,11.0,88.0,1.0,1.0
2024-01-15,822.0,565974.21,0.0,26677.0,660.519,561619.53,3330.53,1024.15,101.0,101.0,52.0,196.0,17.0,9.0
2024-01-16,796.0,419639.7,0.0,35163.0,513.884,406485.43,6193.27,6961.0,107.0,106.0,57.0,258.0,18.0,11.0
2024-01-17,986.0,492229.72,0.0,44478.0,628.669,480826.48,6298.28,5104.96,142.0,142.0,68.0,335.0,25.0,11.0
2024-01-18,1046.0,639695.96,0.0,39549.0,769.059,623913.41,4534.51,11248.04,113.0,113.0,67.0,349.0,16.0,8.0
2024-01-19,1138.0,600033.83,0.0,28591.0,784.561,593098.94,5417.09,1517.8,124.0,124.0,36.0,236.0,14.0,9.0
2024-01-20,254.0,250739.16,0.0,6462.0,329.863,250739.16,0.0,0.0,5.0,5.0,5.0,29.0,1.0,1.0
2024-01-21,657.0,594616.6799999999,0.0,18012.0,791.358,594616.6799999999,0.0,0.0,14.0,14.0,12.0,88.0,1.0,1.0
2024-01-22,940.0,640688.52,0.0,33075.0,818.591,630791.2,5747.26,4150.06,116.0,116.0,61.0,236.0,26.0,12.0
2024-01-23,1071.0,592639.07,0.0,67399.0,746.1419999999999,575472.4,3590.89,13575.78,110.0,110.0,55.0,326.0,24.0,11.0
2024-01-24,884.0,543183.48,0.0,39417.0,649.649,533854.5599999999,4517.97,4810.95,114.0,113.0,45.0,266.0,18.0,8.0
2024-01-25,716.0,460408.82,0.0,21989.0,603.876,454451.76,5684.0199999999995,273.04,91.0,91.0,48.0,163.0,15.0,7.0
2024-01-26,1301.0,835306.25,0.0,65461.0,1002.952,821957.64,7381.68,5966.93,96.0,96.0,41.0,368.0,17.0,9.0
2024-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-28,414.0,377409.47,0.0,11991.0,490.77,377409.47,0.0,0.0,10.0,10.0,8.0,75.0,1.0,1.0
2024-01-29,1320.0,878504.9299999999,0.0,39791.0,1049.266,870938.46,3085.67,4480.8,135.0,135.0,82.0,292.0,26.0,10.0
2024-01-30,616.0,277699.6,0.0,25447.0,270.78,270264.19,4605.33,2830.08,126.0,125.0,48.0,266.0,23.0,10.0
2024-01-31,946.0,530969.82,0.0,51274.0,624.443,511694.02999999997,10335.57,8940.22,120.0,119.0,52.0,288.0,19.0,13.0
2024-02-01,1399.0,831378.63,0.0,106042.0,1071.35,819293.97,8453.11,3631.55,106.0,106.0,46.0,341.0,15.0,8.0
2024-02-02,824.0,404188.96,0.0,50622.0,497.859,392841.5,9115.38,2232.08,121.0,121.0,56.0,302.0,19.0,6.0
2024-02-03,645.0,592556.22,0.0,18193.0,750.49,592556.22,0.0,0.0,12.0,12.0,12.0,81.0,1.0,1.0
2024-02-04,273.0,263486.19,0.0,7705.0,329.301,263486.19,0.0,0.0,5.0,5.0,5.0,39.0,1.0,1.0
2024-02-05,1100.0,730580.47,0.0,52959.0,904.606,718722.11,4764.26,7094.1,111.0,111.0,59.0,257.0,21.0,14.0
2024-02-06,975.0,551572.46,0.0,291839.0,682.358,523847.25,6473.01,21252.2,124.0,124.0,65.0,339.0,23.0,13.0
2024-02-07,949.0,639463.12,0.0,32394.0,727.379,631806.49,4081.77,3574.86,135.0,134.0,66.0,290.0,17.0,12.0
2024-02-08,1030.0,645604.6799999999,0.0,69080.0,772.1129999999999,630405.75,4966.61,10232.32,129.0,129.0,65.0,303.0,20.0,8.0
2024-02-09,739.0,315675.81,0.0,30821.0,367.537,299217.69,14265.32,2192.8,112.0,112.0,61.0,333.0,20.0,8.0
2024-02-10,151.0,149908.4,0.0,3497.0,195.87099999999998,149908.4,0.0,0.0,3.0,3.0,3.0,28.0,1.0,1.0
2024-02-11,557.0,510702.47,0.0,15637.0,657.197,510702.47,0.0,0.0,10.0,10.0,10.0,85.0,1.0,1.0
2024-02-12,1041.0,719214.16,0.0,31357.0,882.256,701825.51,12131.42,5257.2300000000005,114.0,114.0,50.0,243.0,21.0,8.0
2024-02-13,867.0,507878.42,0.0,48315.0,598.059,498753.85,5424.32,3700.25,138.0,137.0,60.0,288.0,18.0,10.0
2024-02-14,793.0,446002.71,0.0,49206.0,555.077,433601.94,7605.7300000000005,4795.04,116.0,116.0,47.0,232.0,21.0,11.0
2024-02-15,1269.0,687816.87,0.0,56590.0,872.448,672167.35,7807.83,7841.69,136.0,134.0,84.0,400.0,22.0,11.0
2024-02-16,1142.0,695683.42,0.0,79008.0,813.543,685605.94,7817.13,2260.35,97.0,97.0,35.0,304.0,11.0,8.0
2024-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-18,550.0,523953.99,0.0,13740.0,669.8679999999999,523953.99,0.0,0.0,13.0,13.0,12.0,70.0,1.0,1.0
2024-02-19,927.0,585048.33,0.0,104816.0,627.168,572315.1,9466.5,3266.73,117.0,117.0,50.0,292.0,23.0,8.0
2024-02-20,1009.0,480977.64,0.0,69432.0,519.174,457654.19,18718.57,4604.88,134.0,134.0,59.0,310.0,19.0,7.0
2024-02-21,1325.0,849841.41,0.0,133330.0,999.119,830582.08,12965.25,6294.08,145.0,145.0,62.0,361.0,22.0,11.0
2024-02-22,767.0,247868.44,0.0,19598.0,259.134,225507.07,15691.3,6670.07,113.0,113.0,76.0,257.0,20.0,9.0
2024-02-23,1287.0,798884.73,0.0,128348.0,981.732,783327.53,9164.71,6392.49,148.0,148.0,60.0,415.0,22.0,11.0
2024-02-24,165.0,159252.82,0.0,4408.0,199.964,159252.82,0.0,0.0,3.0,3.0,3.0,34.0,1.0,1.0
2024-02-25,617.0,559402.33,0.0,16637.0,704.362,559402.33,0.0,0.0,13.0,13.0,11.0,91.0,1.0,1.0
2024-02-26,950.0,689377.25,0.0,30924.0,809.499,657779.19,28525.52,3072.54,110.0,110.0,57.0,229.0,23.0,12.0
2024-02-27,576.0,284910.96,0.0,25367.0,279.799,272874.57,7752.04,4284.35,105.0,105.0,36.0,166.0,17.0,7.0
2024-02-28,1404.0,984731.6,0.0,88883.0,1160.387,973844.32,2122.07,8765.21,137.0,136.0,61.0,333.0,18.0,6.0
2024-02-29,868.0,526630.47,0.0,27759.0,596.415,512437.83,4934.78,9257.86,99.0,99.0,45.0,269.0,18.0,10.0
2024-03-01,928.0,587241.93,0.0,49484.0,680.583,574013.13,4956.27,8272.53,102.0,102.0,29.0,271.0,11.0,6.0
2024-03-02,125.0,99398.93,0.0,4230.0,123.17999999999999,99398.93,0.0,0.0,2.0,2.0,2.0,61.0,1.0,1.0
2024-03-03,551.0,518960.81,0.0,15612.0,653.054,518960.81,0.0,0.0,11.0,11.0,10.0,75.0,1.0,1.0
2024-03-04,893.0,580427.58,0.0,31253.0,701.031,566539.44,6578.18,7309.96,79.0,79.0,43.0,200.0,19.0,12.0
2024-03-05,1046.0,633542.24,0.0,56344.0,803.735,616421.21,7338.47,9782.56,114.0,114.0,43.0,306.0,19.0,11.0
2024-03-06,1135.0,595823.7,0.0,71436.0,772.521,581211.77,12195.74,2416.19,125.0,125.0,67.0,325.0,17.0,10.0
2024-03-07,1340.0,720073.44,0.0,171700.0,831.144,682076.5599999999,23853.12,14143.76,141.0,141.0,67.0,421.0,20.0,9.0
2024-03-08,1051.0,590996.24,0.0,65769.0,688.457,576547.49,8324.89,6123.86,141.0,141.0,67.0,295.0,26.0,10.0
2024-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-10,681.0,606134.26,0.0,19712.0,781.943,606134.26,0.0,0.0,12.0,12.0,12.0,77.0,1.0,1.0
2024-03-11,908.0,598653.21,0.0,30572.0,743.298,589785.99,5979.6,2887.62,112.0,112.0,46.0,255.0,20.0,11.0
2024-03-12,1128.0,573119.85,0.0,56651.0,700.778,553588.96,9534.0,9996.89,139.0,139.0,68.0,392.0,19.0,11.0
2024-03-13,1021.0,657087.73,0.0,69451.0,803.213,644547.5,11172.62,1367.61,118.0,118.0,70.0,283.0,19.0,10.0
2024-03-14,1015.0,601364.73,0.0,32050.0,658.951,589649.19,5870.7,5844.84,134.0,134.0,44.0,335.0,16.0,7.0
2024-03-15,866.0,387937.01,0.0,46839.0,461.14799999999997,380362.48,5663.58,1910.95,116.0,116.0,50.0,407.0,13.0,5.0
2024-03-16,164.0,159409.88999999998,0.0,5069.0,187.224,159409.88999999998,0.0,0.0,3.0,3.0,3.0,41.0,1.0,1.0
2024-03-17,481.0,437948.56,0.0,13607.0,541.986,437948.56,0.0,0.0,9.0,9.0,9.0,85.0,1.0,1.0
2024-03-18,1100.0,796803.82,0.0,357237.0,905.335,765712.48,4821.24,26270.1,105.0,105.0,50.0,249.0,17.0,11.0
2024-03-19,1025.0,551517.25,0.0,34382.0,663.11,538383.26,10059.13,3074.86,146.0,146.0,54.0,317.0,15.0,8.0
2024-03-20,947.0,425501.34,0.0,38981.0,470.545,406394.72,12884.02,6222.6,127.0,127.0,48.0,228.0,21.0,13.0
2024-03-21,997.0,508202.76,0.0,44951.0,620.264,477534.67,10717.08,19951.01,127.0,127.0,57.0,269.0,15.0,7.0
2024-03-22,1018.0,590529.32,0.0,38447.0,698.4879999999999,581365.74,2676.07,6487.51,121.0,121.0,51.0,301.0,19.0,8.0
2024-03-23,729.0,625834.31,0.0,21016.0,799.37,625834.31,0.0,0.0,13.0,13.0,13.0,130.0,1.0,1.0
2024-03-24,404.0,407378.86,0.0,11187.0,503.924,407378.86,0.0,0.0,8.0,8.0,8.0,54.0,1.0,1.0
