date,customer,kmen_total_people,agency_total_people,kmen_inbound_morning,kmen_inbound_afternoon,kmen_loading_morning,kmen_loading_afternoon,kmen_pick_morning,kmen_pick_afternoon,kmen_other_morning,kmen_other_afternoon,agency_inbound_day,agency_inbound_night,agency_loading_day,agency_loading_night,agency_pick_day,agency_pick_night,agency_other_day,agency_other_night,notes,helper_binhits,helper_packing_gw_t,helper_trips_total,helper_containers_count,helper_loaded_orders,helper_loaded_gw_t,helper_inbound_kg,helper_inbound_docs,helper_packing_orders,helper_packing_pallets,helper_activity_people,helper_activity_kmen_people,helper_activity_agency_people,helper_activity_day_people,helper_activity_night_people,helper_esab_share,helper_paid_hours_total,suggested_agency_inbound_day,suggested_agency_inbound_night,suggested_agency_other_day,suggested_agency_other_night,suggested_agency_pick_day,suggested_agency_pick_night,suggested_kmen_inbound_afternoon,suggested_kmen_inbound_morning,suggested_kmen_other_afternoon,suggested_kmen_other_morning,suggested_kmen_pick_afternoon,suggested_kmen_pick_morning,suggested_kmen_loading_morning,suggested_kmen_loading_afternoon,suggested_agency_loading_day,suggested_agency_loading_night,helper_esab_paid_hours,helper_esab_fte_8h
2025-06-12,ESAB,,,,,,,,,,,,,,,,,,,,3073.0,1317.280945,69.0,17.0,645.0,874.21512,320301.91,116.0,643.0,1553.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-06-13,ESAB,,,,,,,,,,,,,,,,,,,,2774.0,912.754153,78.0,20.0,637.0,962.60005,887180.77,142.0,630.0,1614.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-06-14,ESAB,,,,,,,,,,,,,,,,,,,,408.0,200.04644,,,,,0.0,0.0,6.0,39.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-06-15,ESAB,,,,,,,,,,,,,,,,,,,,7.0,5.25,,,,,403234.87,9.0,2.0,11.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-06-16,ESAB,,,,,,,,,,,,,,,,,,,,2607.0,736.36799,67.0,15.0,644.0,861.11193,644025.23,76.0,656.0,1673.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-06-17,ESAB,,,,,,,,,,,,,,,,,,,,3286.0,889.52342,61.0,5.0,662.0,592.92885,625298.9,181.0,672.0,1412.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-06-18,ESAB,,,,,,,,,,,,,,,,,,,,2667.0,838.4719,51.0,1.0,636.0,441.14006,487575.85,148.0,655.0,1180.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-06-19,ESAB,,,,,,,,,,,,,,,,,,,,3060.0,969.363908,65.0,7.0,597.0,556.80941,413833.25,60.0,596.0,1319.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-06-20,ESAB,,,,,,,,,,,,,,,,,,,,1987.0,647.926827,61.0,12.0,585.0,679.2966299999999,431118.38,42.0,588.0,1439.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-06-21,ESAB,,,,,,,,,,,,,,,,,,,,41.0,17.748,,,,,255438.12,5.0,1.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-06-23,ESAB,,,,,,,,,,,,,,,,,,,,2681.0,983.77247,64.0,6.0,643.0,710.15156,552608.0,200.0,639.0,1395.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-06-24,ESAB,,,,,,,,,,,,,,,,,,,,3083.0,1234.795545,51.0,1.0,591.0,545.89999,488746.62,130.0,596.0,1213.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-06-25,ESAB,,,,,,,,,,,,,,,,,,,,3197.0,1119.082157,62.0,3.0,673.0,597.9094,445187.87,123.0,671.0,1251.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-06-26,ESAB,,,,,,,,,,,,,,,,,,,,2904.0,1131.19724,76.0,9.0,579.0,754.95209,415824.79,135.0,573.0,1373.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-06-27,ESAB,,,,,,,,,,,,,,,,,,,,2693.0,915.434418,95.0,20.0,778.0,1071.45129,837638.02,123.0,763.0,1892.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-06-28,ESAB,,,,,,,,,,,,,,,,,,,,180.0,81.396551,,,,,52643.48,1.0,6.0,9.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-06-30,ESAB,,,,,,,,,,,,,,,,,,,,2705.0,998.796255,64.0,8.0,569.0,628.648,736874.37,173.0,584.0,1359.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-07-01,ESAB,,,,,,,,,,,,,,,,,,,,3172.0,1138.220422,51.0,0.0,616.0,588.38342,393647.98,118.0,626.0,1316.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-07-02,ESAB,,,,,,,,,,,,,,,,,,,,3120.0,1119.06269,85.0,4.0,706.0,827.54513,475289.43,123.0,704.0,1598.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-07-03,ESAB,,,,,,,,,,,,,,,,,,,,3012.0,943.31531,61.0,1.0,602.0,562.49978,831131.82,127.0,596.0,1183.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-07-04,ESAB,,,,,,,,,,,,,,,,,,,,2977.0,1148.021441,67.0,10.0,717.0,781.99949,679107.47,143.0,713.0,1610.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-07-05,ESAB,,,,,,,,,,,,,,,,,,,,204.0,102.20903,,,,,0.0,0.0,2.0,2.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-07-07,ESAB,,,,,,,,,,,,,,,,,,,,2405.0,907.62086,64.0,10.0,602.0,794.81078,556257.77,95.0,610.0,1454.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-07-08,ESAB,,,,,,,,,,,,,,,,,,,,2769.0,870.1019,67.0,5.0,714.0,818.04067,639890.58,154.0,715.0,1558.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-07-09,ESAB,,,,,,,,,,,,,,,,,,,,2707.0,817.611485,54.0,1.0,544.0,388.07859,447451.81,125.0,537.0,998.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-07-10,ESAB,,,,,,,,,,,,,,,,,,,,2589.0,938.153897,62.0,7.0,596.0,629.5836,642031.58,177.0,588.0,1253.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-07-11,ESAB,,,,,,,,,,,,,,,,,,,,2494.0,883.286029,67.0,10.0,667.0,735.08014,198915.48,137.0,663.0,1531.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-07-12,ESAB,,,,,,,,,,,,,,,,,,,,302.0,184.3548,,,,,373971.91,8.0,3.0,5.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-07-14,ESAB,,,,,,,,,,,,,,,,,,,,2270.0,732.37497,70.0,5.0,629.0,723.6242100000001,603533.94,95.0,631.0,1440.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-07-15,ESAB,,,,,,,,,,,,,,,,,,,,2592.0,875.604285,49.0,3.0,563.0,456.7849,618986.49,107.0,566.0,1089.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-07-16,ESAB,,,,,,,,,,,,,,,,,,,,2830.0,847.8963239999999,60.0,4.0,637.0,598.85027,391640.34,111.0,645.0,1404.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-07-17,ESAB,,,,,,,,,,,,,,,,,,,,2411.0,735.180645,58.0,6.0,624.0,506.56175,560510.96,156.0,618.0,1130.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-07-18,ESAB,,,,,,,,,,,,,,,,,,,,2021.0,605.5026839999999,50.0,10.0,556.0,454.75865,417182.13,165.0,552.0,1195.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-07-19,ESAB,,,,,,,,,,,,,,,,,,,,367.0,106.15864,,,,,0.0,0.0,4.0,12.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-07-20,ESAB,,,,,,,,,,,,,,,,,,,,1.0,0.37926,,,,,0.0,0.0,3.0,7.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-07-21,ESAB,,,,,,,,,,,,,,,,,,,,2158.0,705.966869,59.0,2.0,565.0,578.04577,189700.9,90.0,565.0,1238.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-07-22,ESAB,,,,,,,,,,,,,,,,,,,,2308.0,736.578031,59.0,9.0,554.0,521.01076,219804.93,97.0,551.0,1200.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-07-23,ESAB,,,,,,,,,,,,,,,,,,,,2477.0,889.350322,53.0,5.0,479.0,489.94234,152549.83,105.0,471.0,931.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-07-24,ESAB,,,,,,,,,,,,,,,,,,,,2119.0,614.086279,51.0,5.0,455.0,401.57872,129358.75,109.0,451.0,961.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-07-25,ESAB,,,,,,,,,,,,,,,,,,,,1981.0,600.747816,60.0,8.0,479.0,661.53279,71962.9,145.0,473.0,1137.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-07-26,ESAB,,,,,,,,,,,,,,,,,,,,142.0,80.16608,,,,,0.0,0.0,0.0,0.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-07-28,ESAB,,,,,,,,,,,,,,,,,,,,1870.0,613.898837,41.0,1.0,440.0,327.16889,180959.32,95.0,445.0,802.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-07-29,ESAB,,,,,,,,,,,,,,,,,,,,2319.0,659.198467,47.0,2.0,473.0,467.7549,146387.23,89.0,478.0,996.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-07-30,ESAB,,,,,,,,,,,,,,,,,,,,2326.0,818.712391,62.0,2.0,473.0,499.14676,119750.66,124.0,466.0,1026.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-07-31,ESAB,,,,,,,,,,,,,,,,,,,,2015.0,538.800385,54.0,6.0,515.0,465.44909,141055.08,52.0,509.0,1198.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-08-01,ESAB,,,,,,,,,,,,,,,,,,,,1876.0,530.536434,57.0,8.0,539.0,513.45997,107064.24,125.0,535.0,1040.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-08-02,ESAB,,,,,,,,,,,,,,,,,,,,142.0,94.99173,,,,,153379.73,3.0,3.0,8.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-08-04,ESAB,,,,,,,,,,,,,,,,,,,,2147.0,599.738335,42.0,2.0,440.0,407.40274,496263.7,173.0,445.0,1015.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-08-05,ESAB,,,,,,,,,,,,,,,,,,,,2335.0,656.596433,49.0,3.0,610.0,412.26449,484362.31,132.0,610.0,1130.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-08-06,ESAB,,,,,,,,,,,,,,,,,,,,2065.0,551.910194,44.0,1.0,445.0,330.30986,551981.11,99.0,448.0,867.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-08-07,ESAB,,,,,,,,,,,,,,,,,,,,2391.0,710.534728,47.0,2.0,525.0,320.13609,465650.45,86.0,519.0,838.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-08-08,ESAB,,,,,,,,,,,,,,,,,,,,1761.0,611.533239,51.0,7.0,476.0,495.1091,411876.52,82.0,469.0,1058.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-08-09,ESAB,,,,,,,,,,,,,,,,,,,,122.0,89.6722,,,,,103139.15,2.0,1.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-08-11,ESAB,,,,,,,,,,,,,,,,,,,,2024.0,657.773324,49.0,1.0,502.0,525.05451,667737.0,139.0,504.0,1089.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-08-12,ESAB,,,,,,,,,,,,,,,,,,,,2363.0,653.318858,56.0,0.0,544.0,460.62555,508630.77,103.0,545.0,1098.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-08-13,ESAB,,,,,,,,,,,,,,,,,,,,2966.0,948.357743,51.0,1.0,512.0,437.73324,493183.68,111.0,517.0,1054.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-08-14,ESAB,,,,,,,,,,,,,,,,,,,,2374.0,888.54834,58.0,0.0,620.0,438.35379,454948.15,110.0,618.0,1241.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-08-15,ESAB,,,,,,,,,,,,,,,,,,,,1813.0,514.338576,45.0,5.0,461.0,326.57818,440425.54,90.0,458.0,865.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-08-16,ESAB,,,,,,,,,,,,,,,,,,,,288.0,135.51904,,,,,0.0,0.0,2.0,5.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-08-18,ESAB,,,,,,,,,,,,,,,,,,,,2057.0,925.274702,63.0,5.0,522.0,574.38696,447646.26,92.0,540.0,1236.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-08-19,ESAB,,,,,,,,,,,,,,,,,,,,2375.0,762.578609,52.0,1.0,503.0,475.80262,496665.73,126.0,498.0,1057.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-08-20,ESAB,,,,,,,,,,,,,,,,,,,,2577.0,935.267636,71.0,9.0,610.0,701.33586,551855.01,100.0,613.0,1453.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-08-21,ESAB,,,,,,,,,,,,,,,,,,,,2574.0,904.912028,65.0,10.0,564.0,593.85589,526582.73,117.0,560.0,1161.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-08-22,ESAB,,,,,,,,,,,,,,,,,,,,2144.0,759.538687,75.0,16.0,552.0,719.38509,368699.33,128.0,549.0,1462.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-08-23,ESAB,,,,,,,,,,,,,,,,,,,,147.0,66.63905,,,,,0.0,0.0,0.0,0.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-08-25,ESAB,,,,,,,,,,,,,,,,,,,,2082.0,724.382143,55.0,8.0,545.0,569.55507,730776.33,136.0,542.0,1147.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-08-26,ESAB,,,,,,,,,,,,,,,,,,,,2946.0,977.119128,58.0,6.0,550.0,619.64522,552702.74,113.0,557.0,1283.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-08-27,ESAB,,,,,,,,,,,,,,,,,,,,3034.0,1104.820994,62.0,2.0,559.0,490.2177,511136.29,109.0,556.0,1063.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-08-28,ESAB,,,,,,,,,,,,,,,,,,,,2725.0,1085.883408,74.0,19.0,590.0,820.13331,492273.54,90.0,577.0,1414.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-08-29,ESAB,,,,,,,,,,,,,,,,,,,,2274.0,899.69491,75.0,28.0,549.0,889.12978,548077.41,128.0,546.0,1539.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-08-30,ESAB,,,,,,,,,,,,,,,,,,,,192.0,14.66848,,,,,0.0,0.0,2.0,17.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-09-01,ESAB,,,,,,,,,,,,,,,,,,,,2048.0,650.067269,55.0,3.0,488.0,537.06257,659961.47,158.0,486.0,1053.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-09-02,ESAB,,,,,,,,,,,,,,,,,,,,2943.0,818.470572,60.0,0.0,775.0,608.15954,596979.88,117.0,782.0,1453.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-09-03,ESAB,,,,,,,,,,,,,,,,,,,,2818.0,799.774326,52.0,1.0,622.0,465.08742,540293.08,99.0,623.0,1148.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-09-04,ESAB,,,,,,,,,,,,,,,,,,,,3100.0,1019.831819,68.0,3.0,632.0,606.09191,603515.54,155.0,627.0,1268.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-09-05,ESAB,,,,,,,,,,,,,,,,,,,,2774.0,847.136715,62.0,3.0,715.0,695.28955,560284.0,100.0,712.0,1456.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-09-06,ESAB,,,,,,,,,,,,,,,,,,,,308.0,163.745494,,,,,0.0,0.0,1.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-09-08,ESAB,,,,,,,,,,,,,,,,,,,,2336.0,810.767641,51.0,2.0,612.0,508.30091,948144.19,152.0,612.0,1191.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-09-09,ESAB,,,,,,,,,,,,,,,,,,,,3193.0,950.910012,59.0,4.0,677.0,560.97097,594687.81,106.0,681.0,1306.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-09-10,ESAB,,,,,,,,,,,,,,,,,,,,2992.0,911.399842,68.0,4.0,697.0,659.43853,553327.47,144.0,700.0,1534.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-09-11,ESAB,,,,,,,,,,,,,,,,,,,,3262.0,1188.327014,66.0,7.0,559.0,679.1898,649635.62,196.0,557.0,1320.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-09-12,ESAB,,,,,,,,,,,,,,,,,,,,2706.0,862.342269,62.0,7.0,693.0,659.24807,436594.34,99.0,693.0,1397.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-09-13,ESAB,,,,,,,,,,,,,,,,,,,,441.0,327.3009,,,,,0.0,0.0,3.0,12.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-09-14,ESAB,,,,,,,,,,,,,,,,,,,,2.0,0.906,,,,,578520.96,12.0,3.0,22.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-09-15,ESAB,,,,,,,,,,,,,,,,,,,,2306.0,798.376886,68.0,1.0,671.0,732.91785,573509.07,108.0,670.0,1586.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-09-16,ESAB,,,,,,,,,,,,,,,,,,,,3090.0,957.550418,54.0,4.0,625.0,499.32498,442986.29,84.0,607.0,1132.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-09-17,ESAB,,,,,,,,,,,,,,,,,,,,3275.0,982.07454,73.0,5.0,654.0,699.06916,774554.53,164.0,647.0,1358.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-09-18,ESAB,,,,,,,,,,,,,,,,,,,,3153.0,1329.801551,72.0,5.0,605.0,719.674,509427.27,65.0,604.0,1409.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-09-19,ESAB,,,,,,,,,,,,,,,,,,,,2914.0,933.15846,86.0,17.0,707.0,892.55398,443796.39,138.0,703.0,1710.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-09-20,ESAB,,,,,,,,,,,,,,,,,,,,383.0,159.30046,,,,,70615.73,2.0,3.0,10.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-09-22,ESAB,,,,,,,,,,,,,,,,,,,,2293.0,787.25104,57.0,2.0,611.0,600.3197,681274.6,135.0,619.0,1352.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-09-23,ESAB,,,,,,,,,,,,,,,,,,,,2947.0,950.51969,72.0,7.0,691.0,647.89507,538764.72,114.0,683.0,1416.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-09-24,ESAB,,,,,,,,,,,,,,,,,,,,2971.0,1019.71374,60.0,1.0,658.0,529.55971,555470.94,127.0,644.0,1264.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-09-25,ESAB,,,,,,,,,,,,,,,,,,,,2912.0,947.87607,66.0,6.0,648.0,573.74267,440619.46,116.0,642.0,1365.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-09-26,ESAB,,,,,,,,,,,,,,,,,,,,2724.0,929.69037,66.0,15.0,669.0,745.9610799999999,537082.85,174.0,682.0,1565.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-09-27,ESAB,,,,,,,,,,,,,,,,,,,,582.0,373.14272,,,,,0.0,0.0,4.0,25.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-09-28,ESAB,,,,,,,,,,,,,,,,,,,,8.0,7.63928,,,,,0.0,0.0,1.0,17.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-09-29,ESAB,,,,,,,,,,,,,,,,,,,,2678.0,1040.22012,79.0,2.0,687.0,1003.75248,1176142.36,127.0,681.0,1778.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-09-30,ESAB,,,,,,,,,,,,,,,,,,,,3375.0,1148.30725,63.0,7.0,709.0,734.23094,648842.58,113.0,718.0,1647.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-10-01,ESAB,,,,,,,,,,,,,,,,,,,,3119.0,1039.39885,65.0,3.0,696.0,562.82428,441862.41,125.0,689.0,1331.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-10-02,ESAB,,,,,,,,,,,,,,,,,,,,2939.0,1009.61573,84.0,9.0,628.0,770.95188,696111.18,138.0,620.0,1442.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-10-03,ESAB,,,,,,,,,,,,,,,,,,,,2676.0,864.06898,73.0,16.0,602.0,834.68884,472034.24,174.0,604.0,1494.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-10-04,ESAB,,,,,,,,,,,,,,,,,,,,119.0,82.69806,,,,,150322.61000000002,4.0,1.0,2.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-10-06,ESAB,,,,,,,,,,,,,,,,,,,,2427.0,705.2474100000001,59.0,2.0,666.0,524.7169299999999,1242614.69,147.0,667.0,1344.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-10-07,ESAB,,,,,,,,,,,,,,,,,,,,3055.0,1089.376,70.0,2.0,598.0,582.44247,605376.35,114.0,601.0,1252.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-10-08,ESAB,,,,,,,,,,,,,,,,,,,,2877.0,852.61543,58.0,2.0,655.0,441.78115,436745.06,92.0,653.0,1146.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-10-09,ESAB,,,,,,,,,,,,,,,,,,,,2455.0,955.89852,70.0,3.0,581.0,578.05583,784340.65,118.0,578.0,1194.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-10-10,ESAB,,,,,,,,,,,,,,,,,,,,2660.0,813.400341,67.0,9.0,638.0,812.26108,454936.96,130.0,638.0,1527.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-10-11,ESAB,,,,,,,,,,,,,,,,,,,,330.0,156.4208,,,,,104753.89,2.0,2.0,6.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-10-12,ESAB,,,,,,,,,,,,,,,,,,,,25.0,15.94117,,,,,483652.16,10.0,1.0,3.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-10-13,ESAB,,,,,,,,,,,,,,,,,,,,2737.0,1130.1757,57.0,2.0,578.0,688.0759,785568.0,142.0,574.0,1361.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-10-14,ESAB,,,,,,,,,,,,,,,,,,,,2852.0,897.25264,58.0,6.0,616.0,691.34451,521173.34,112.0,617.0,1332.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-10-15,ESAB,,,,,,,,,,,,,,,,,,,,3062.0,1031.03687,56.0,0.0,611.0,570.0263199999999,709374.9,118.0,616.0,1270.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-10-16,ESAB,,,,,,,,,,,,,,,,,,,,3210.0,1081.99371,78.0,6.0,600.0,798.8584999999999,486902.54,216.0,589.0,1402.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-10-17,ESAB,,,,,,,,,,,,,,,,,,,,2678.0,837.79436,71.0,10.0,667.0,785.24812,590573.68,192.0,663.0,1599.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-10-18,ESAB,,,,,,,,,,,,,,,,,,,,336.0,144.01711,,,,,0.0,0.0,1.0,2.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-10-20,ESAB,,,,,,,,,,,,,,,,,,,,2376.0,814.60808,69.0,0.0,655.0,583.84644,743240.66,96.0,656.0,1301.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-10-21,ESAB,,,,,,,,,,,,,,,,,,,,3136.0,1050.29166,58.0,4.0,665.0,486.74384,403352.56,143.0,662.0,1251.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-10-22,ESAB,,,,,,,,,,,,,,,,,,,,3470.0,1292.7013,58.0,0.0,617.0,610.44833,333147.14,110.0,627.0,1371.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-10-23,ESAB,,,,,,,,,,,,,,,,,,,,2831.0,863.08001,69.0,4.0,573.0,609.93637,908706.68,169.0,569.0,1261.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-10-24,ESAB,,,,,,,,,,,,,,,,,,,,3011.0,1013.48721,78.0,9.0,697.0,872.69928,340842.61,82.0,682.0,1706.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-10-25,ESAB,,,,,,,,,,,,,,,,,,,,318.0,218.07503,,,,,361962.85,7.0,3.0,33.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-10-27,ESAB,,,,,,,,,,,,,,,,,,,,2566.0,890.00856,78.0,4.0,696.0,765.65057,749329.7,130.0,695.0,1619.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-10-28,ESAB,,,,,,,,,,,,,,,,,,,,3189.0,1196.13104,33.0,0.0,416.0,358.76537,463338.94,13.0,430.0,966.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-10-29,ESAB,,,,,,,,,,,,,,,,,,,,2944.0,1095.73287,91.0,10.0,747.0,1063.65214,498767.53,211.0,748.0,1994.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2025-10-30,ESAB,,,,,,,,,,,,,,,,,,,,3127.0,1086.74247,86.0,6.0,703.0,700.04291,651735.46,116.0,681.0,1560.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
