target,group,feature,lag_weeks,corr,abs_corr,n_obs
Containers,warehouse,wh_inbound_gross_kg,2,0.13915266943208135,0.13915266943208135,217
Containers,warehouse,wh_inbound_lines,1,0.13803092987228266,0.13803092987228266,217
Containers,warehouse,wh_inbound_other_gross_kg,2,0.20459151055897645,0.20459151055897645,215
Containers,warehouse,wh_inbound_qty,1,0.046927492097781,0.046927492097781,217
Containers,warehouse,wh_inbound_unknown_gross_kg,2,0.2690910867938713,0.2690910867938713,215
Containers,warehouse,wh_net_flow_cbm,0,-0.3100502408525307,0.3100502408525307,221
Containers,warehouse,wh_net_flow_gross_kg,0,-0.29601816547247767,0.29601816547247767,221
Containers,warehouse,wh_observed_days,0,-0.04529421492108202,0.04529421492108202,221
Containers,warehouse,wh_outbound_cbm,0,0.5427232178438445,0.5427232178438445,221
Containers,warehouse,wh_outbound_docs,1,0.3370048359237001,0.3370048359237001,220
Containers,warehouse,wh_outbound_full_picks,0,0.12869049561808196,0.12869049561808196,221
Containers,warehouse,wh_outbound_gross_kg,0,0.5534137781094312,0.5534137781094312,221
Containers,warehouse,wh_outbound_load_units,0,0.48647610467715,0.48647610467715,221
Containers,warehouse,wh_outbound_orders,1,0.3370109132007599,0.3370109132007599,220
Containers,warehouse,wh_outbound_partial_picks,4,-0.05559281620664588,0.05559281620664588,217
Containers,warehouse,wh_outbound_picks,0,0.058942942743010644,0.058942942743010644,221
Containers,warehouse,wh_outbound_qty,0,0.07177825777784556,0.07177825777784556,221
Containers,warehouse,wh_packing_gross_kg,0,0.40871903523887393,0.40871903523887393,221
Containers,warehouse,wh_packing_lines,0,0.2839115175012634,0.2839115175012634,221
Containers,warehouse,wh_packing_net_kg,0,0.3054363659957215,0.3054363659957215,221
Containers,warehouse,wh_packing_orders,1,0.33962578382178843,0.33962578382178843,220
Containers,warehouse,wh_packing_pallets,0,0.26364224508771356,0.26364224508771356,221
Containers,warehouse,wh_packing_volume_dm3,0,0.3116325848220828,0.3116325848220828,221
Containers,warehouse,wh_wrapping_qty,3,0.22128176961137316,0.22128176961137316,62
Trips total,world,brent,4,-0.22006749072126283,0.22006749072126283,218
Trips total,world,brent_13w_pct,0,0.20332499549936248,0.20332499549936248,222
Trips total,world,brent_4w_pct,2,0.2124042423808752,0.2124042423808752,220
Trips total,world,container_market_index,4,0.19449471900359724,0.19449471900359724,218
Trips total,world,container_stress_index,0,0.21408934752518188,0.21408934752518188,222
Trips total,world,copper,1,0.33520404640379836,0.33520404640379836,221
Trips total,world,copper_13w_pct,1,0.23237206785504574,0.23237206785504574,221
Trips total,world,copper_4w_pct,4,0.17887395412568488,0.17887395412568488,218
Trips total,world,cz_diesel_price,4,-0.27665153355513294,0.27665153355513294,218
Trips total,world,cz_diesel_price_13w_pct,0,0.06357814008300147,0.06357814008300147,222
Trips total,world,cz_diesel_price_4w_pct,0,0.23403920026864666,0.23403920026864666,222
Trips total,world,de_diesel_price,4,-0.20322888825099752,0.20322888825099752,218
Trips total,world,de_diesel_price_13w_pct,1,0.14462043135821195,0.14462043135821195,221
Trips total,world,de_diesel_price_4w_pct,1,0.22983470069344322,0.22983470069344322,221
Trips total,world,de_ppi_c24_c25,0,0.07250907289023127,0.07250907289023127,222
Trips total,world,de_ppi_c24_c25_13w_pct,1,0.10454071194714379,0.10454071194714379,221
Trips total,world,de_ppi_c24_c25_4w_pct,4,0.13369492178186834,0.13369492178186834,218
Trips total,world,de_prod_c24_c25,1,-0.32502052968604933,0.32502052968604933,221
