date,iso_year,iso_week,iso_weekday,binhits,gross_tons,cartons_count,pallets_count,vydejky_unique,packed_day_binhits,packed_night_binhits,trips_total,containers_count,loaded_orders_nunique,loaded_gross_tons,inbound_gross_kg,inbound_docs,packing_orders,packing_pallets,att_headcount,att_kmen_headcount,att_agency_headcount,day_att_headcount,night_att_headcount,att_kmen_early_headcount,att_kmen_late_headcount,att_agency_day_headcount,att_agency_night_headcount,helper_paid_hours_total,helper_esab_share,helper_esab_paid_hours,helper_esab_fte_8h,manual_any_filled,selected_total_people,selected_kmen,selected_agency,selected_kmen_early,selected_kmen_late,selected_agency_day,selected_agency_night,weekday,paid_hours_total,esab_share,att_hours,esab_fte_8h,required_reference_fte_8h
2025-03-10,2025,11,1,2522,951.96777,436,1012,649,1759.0,763.0,64.0,1.0,663.0,656.96377,681031.42,98.0,664.0,1403.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2025-03-11,2025,11,2,2555,824.5906,455,830,670,1745.0,810.0,67.0,8.0,700.0,737.72974,629382.03,120.0,696.0,1492.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2025-03-12,2025,11,3,2927,1150.69749,396,1139,643,1823.0,1104.0,63.0,8.0,590.0,652.10405,511304.05,128.0,593.0,1302.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2025-03-13,2025,11,4,2902,1084.77591,430,1073,730,1853.0,1049.0,64.0,7.0,719.0,666.19415,173669.48,107.0,718.0,1421.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2025-03-14,2025,11,5,2301,800.50293,340,907,620,1579.0,722.0,72.0,14.0,667.0,815.65134,1019628.96,108.0,668.0,1583.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2025-03-15,2025,11,6,252,217.97064,0,204,21,0.0,252.0,,,,,2096.64,1.0,1.0,5.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2025-03-17,2025,12,1,2501,829.35804,445,913,702,1776.0,725.0,73.0,8.0,711.0,756.60459,529204.71,127.0,707.0,1556.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2025-03-18,2025,12,2,3459,1027.51238,542,1016,816,2145.0,1314.0,54.0,3.0,771.0,570.14251,623751.2,109.0,781.0,1471.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2025-03-19,2025,12,3,2843,965.09523,501,1014,718,1845.0,998.0,66.0,4.0,692.0,606.7318,419696.2,105.0,697.0,1435.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2025-03-20,2025,12,4,2993,1054.4148,445,1057,625,2086.0,907.0,74.0,15.0,644.0,822.24564,747722.85,148.0,635.0,1566.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2025-03-21,2025,12,5,2585,969.42215,438,973,611,1756.0,829.0,71.0,18.0,640.0,826.2502,591357.63,161.0,636.0,1699.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2025-03-22,2025,12,6,330,211.20366,6,269,30,0.0,330.0,,,,,52444.35,1.0,2.0,15.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2025-03-23,2025,12,7,27,1.944,0,27,1,0.0,27.0,,,,,649177.84,14.0,1.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Sunday,,0.7114913912827506,,,
2025-03-24,2025,13,1,2624,817.28431,568,864,725,1890.0,734.0,63.0,10.0,711.0,765.4823,573963.7,123.0,719.0,1674.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2025-03-25,2025,13,2,2835,889.37051,556,878,745,1923.0,912.0,62.0,2.0,766.0,596.32178,540304.58,153.0,763.0,1477.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2025-03-26,2025,13,3,2968,1074.123482,534,1111,821,1951.0,1017.0,67.0,8.0,766.0,848.37272,553898.58,116.0,764.0,1548.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2025-03-27,2025,13,4,3013,1294.79222,430,1367,661,1915.0,1098.0,83.0,16.0,654.0,824.23811,647598.26,180.0,650.0,1616.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2025-03-28,2025,13,5,2862,958.51059,496,993,687,1946.0,916.0,72.0,15.0,680.0,814.2377,455244.69,118.0,670.0,1643.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2025-03-29,2025,13,6,383,207.52146,5,184,47,0.0,383.0,,,,,205249.4,4.0,1.0,5.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2025-03-30,2025,13,7,6,0.4679999999999999,0,2,1,0.0,6.0,,,,,646459.71,13.0,8.0,18.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Sunday,,0.7114913912827506,,,
2025-03-31,2025,14,1,2666,967.69238,451,861,591,1887.0,779.0,59.0,5.0,659.0,710.91708,547545.88,96.0,647.0,1411.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2025-04-01,2025,14,2,3118,1242.95178,417,1182,658,1995.0,1123.0,62.0,5.0,704.0,759.65166,463697.99,128.0,697.0,1493.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2025-04-02,2025,14,3,3006,1207.17342,382,1202,681,1650.0,1356.0,68.0,4.0,611.0,844.24572,450870.95,119.0,603.0,1577.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2025-04-03,2025,14,4,2887,997.47517,378,1153,618,1745.0,1142.0,77.0,15.0,630.0,910.57589,632948.34,128.0,628.0,1605.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2025-04-04,2025,14,5,2398,941.56875,363,942,593,1702.0,696.0,84.0,16.0,675.0,1003.90125,566749.88,94.0,667.0,1797.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2025-04-05,2025,14,6,258,124.33786,0,127,18,0.0,258.0,,,,,0.0,0.0,1.0,5.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2025-04-07,2025,15,1,2653,960.58376,449,896,654,1937.0,716.0,67.0,3.0,695.0,778.22379,540786.62,84.0,695.0,1587.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2025-04-08,2025,15,2,3095,1171.31859,516,1180,732,2070.0,1025.0,56.0,2.0,699.0,712.11574,795465.61,119.0,702.0,1519.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2025-04-09,2025,15,3,2825,1102.96645,406,1041,650,1870.0,955.0,58.0,2.0,636.0,708.65797,467673.55,130.0,635.0,1354.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2025-04-10,2025,15,4,3006,1041.86309,452,1080,663,2033.0,973.0,64.0,5.0,572.0,567.93145,867275.98,140.0,569.0,1163.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2025-04-11,2025,15,5,2895,1062.46984,461,1034,657,1937.0,958.0,68.0,7.0,700.0,811.39995,203772.85,108.0,699.0,1646.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2025-04-12,2025,15,6,259,119.09656,11,80,48,0.0,259.0,,,,,362587.6,7.0,0.0,0.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2025-04-13,2025,15,7,15,5.499,0,8,3,0.0,15.0,,,,,616054.87,12.0,2.0,2.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Sunday,,0.7114913912827506,,,
2025-04-14,2025,16,1,2279,789.74524,439,771,617,1662.0,617.0,69.0,7.0,680.0,815.60154,636931.13,123.0,680.0,1569.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2025-04-15,2025,16,2,3402,1153.89374,447,1153,666,2128.0,1274.0,62.0,4.0,637.0,634.17488,516864.27,132.0,636.0,1296.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2025-04-16,2025,16,3,2622,956.30823,437,846,591,1567.0,1055.0,63.0,5.0,512.0,582.20403,686580.26,156.0,505.0,1177.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2025-04-17,2025,16,4,2511,854.11845,339,834,533,1691.0,820.0,76.0,15.0,539.0,775.15297,407763.17,106.0,535.0,1418.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2025-04-18,2025,16,5,1335,521.69571,231,564,343,746.0,589.0,9.0,1.0,188.0,156.38262,607696.63,24.0,188.0,329.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2025-04-19,2025,16,6,227,65.10269,9,102,38,0.0,227.0,,,,,0.0,0.0,2.0,5.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2025-04-22,2025,17,2,2232,781.55355,455,849,616,1686.0,546.0,67.0,1.0,822.0,886.70653,842358.61,139.0,818.0,1828.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2025-04-23,2025,17,3,2983,813.3893,590,801,786,2210.0,773.0,51.0,2.0,839.0,530.42555,430509.91,127.0,845.0,1494.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2025-04-24,2025,17,4,3274,1154.25089,510,1195,715,2075.0,1199.0,65.0,5.0,653.0,656.19566,522335.63,142.0,645.0,1327.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2025-04-25,2025,17,5,2982,1065.45168,380,1037,643,2009.0,973.0,71.0,13.0,644.0,822.08072,397549.89,138.0,641.0,1518.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2025-04-26,2025,17,6,302,266.82377,0,261,37,0.0,302.0,,,,,201626.46,4.0,0.0,0.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2025-04-27,2025,17,7,93,89.989,0,87,5,0.0,93.0,,,,,670913.63,14.0,2.0,21.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Sunday,,0.7114913912827506,,,
2025-04-28,2025,18,1,2825,1070.25783,417,1055,610,2044.0,781.0,64.0,8.0,635.0,812.09601,573271.95,169.0,633.0,1526.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2025-04-29,2025,18,2,3077,1070.33663,458,1001,676,2042.0,1035.0,69.0,7.0,705.0,818.06446,594406.28,90.0,698.0,1595.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2025-04-30,2025,18,3,2542,1049.47308,367,1159,588,1542.0,1000.0,67.0,10.0,653.0,700.71679,185913.43,169.0,663.0,1523.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2025-05-01,2025,18,4,288,231.09992,0,237,35,0.0,288.0,,,,,570375.05,13.0,0.0,0.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2025-05-02,2025,18,5,2157,718.7622,438,717,595,1388.0,769.0,73.0,16.0,524.0,940.89851,628270.69,52.0,519.0,1622.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2025-05-03,2025,18,6,348,133.68245,46,118,76,0.0,348.0,,,,,358615.89,7.0,0.0,0.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2025-05-04,2025,18,7,18,10.972,0,18,2,0.0,18.0,,,,,411555.68,9.0,0.0,0.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Sunday,,0.7114913912827506,,,
2025-05-05,2025,19,1,2642,894.18593,382,911,619,1759.0,883.0,63.0,4.0,755.0,662.08114,531015.97,108.0,762.0,1560.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2025-05-06,2025,19,2,2684,1022.60976,380,987,610,1743.0,941.0,59.0,3.0,623.0,528.19084,570928.49,105.0,612.0,1194.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2025-05-07,2025,19,3,3191,1149.61361,437,1147,661,1963.0,1228.0,61.0,6.0,612.0,616.99915,478934.62,146.0,611.0,1224.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2025-05-08,2025,19,4,2639,746.25321,502,770,665,1817.0,822.0,31.0,0.0,487.0,291.86656,563709.0599999999,31.0,488.0,852.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2025-05-09,2025,19,5,2736,889.66699,424,904,596,1607.0,1129.0,76.0,13.0,802.0,908.14232,645122.95,175.0,799.0,1876.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2025-05-10,2025,19,6,261,133.50616,1,126,23,0.0,261.0,,,,,0.0,0.0,3.0,42.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2025-05-11,2025,19,7,2,0.094,0,1,1,0.0,2.0,,,,,749191.57,15.0,3.0,11.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Sunday,,0.7114913912827506,,,
2025-05-12,2025,20,1,2836,893.16174,469,890,683,2170.0,666.0,71.0,14.0,696.0,776.52815,624279.5599999999,140.0,693.0,1573.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2025-05-13,2025,20,2,2986,953.83108,449,911,718,2064.0,922.0,71.0,9.0,765.0,809.02626,747947.84,183.0,755.0,1652.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2025-05-14,2025,20,3,3238,1145.43376,493,1141,706,2220.0,1018.0,58.0,0.0,607.0,467.23388,538713.83,113.0,608.0,1194.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2025-05-15,2025,20,4,3429,1425.04544,420,1410,725,2117.0,1312.0,62.0,9.0,680.0,647.52746,557404.57,115.0,669.0,1326.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2025-05-16,2025,20,5,2984,1043.10704,467,1084,692,1943.0,1041.0,86.0,16.0,741.0,990.72381,628863.9299999999,151.0,733.0,1886.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2025-05-17,2025,20,6,411,248.09489,3,211,34,0.0,411.0,,,,,200729.84,4.0,6.0,16.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2025-05-19,2025,21,1,2566,959.39744,418,913,632,1883.0,683.0,72.0,5.0,663.0,888.85606,623925.12,129.0,663.0,1576.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2025-05-20,2025,21,2,3410,1112.21046,516,1112,744,2325.0,1085.0,68.0,3.0,702.0,737.20938,560074.27,101.0,702.0,1500.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2025-05-21,2025,21,3,3366,1082.44716,494,1013,734,2264.0,1102.0,67.0,1.0,728.0,647.25624,547962.48,154.0,742.0,1558.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2025-05-22,2025,21,4,2732,944.51749,431,909,648,1953.0,779.0,66.0,5.0,630.0,612.84521,655511.41,163.0,624.0,1323.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2025-05-23,2025,21,5,2540,883.89213,458,886,635,1874.0,666.0,69.0,13.0,685.0,673.63372,551149.69,111.0,686.0,1508.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2025-05-24,2025,21,6,38,35.52784,0,31,5,0.0,38.0,,,,,0.0,0.0,1.0,2.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2025-05-26,2025,22,1,2479,802.61314,469,818,660,1862.0,617.0,66.0,4.0,659.0,717.75418,586501.38,95.0,665.0,1488.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2025-05-27,2025,22,2,3452,1014.7747,463,1138,698,2434.0,1018.0,50.0,6.0,619.0,546.67172,409460.27,106.0,622.0,1220.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2025-05-28,2025,22,3,2969,1013.974107,450,921,619,1992.0,977.0,66.0,5.0,680.0,649.48547,343919.29,152.0,674.0,1516.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2025-05-29,2025,22,4,2979,1063.822415,395,1050,658,2145.0,834.0,75.0,10.0,547.0,670.1505,1182289.26,143.0,534.0,1226.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2025-05-30,2025,22,5,2442,1102.454191,330,1115,527,1736.0,706.0,79.0,18.0,627.0,910.72435,499630.92,104.0,618.0,1652.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2025-06-01,2025,22,7,10,0.075,9,1,8,0.0,10.0,,,,,566652.24,13.0,4.0,25.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Sunday,,0.7114913912827506,,,
2025-06-02,2025,23,1,2457,864.067331,341,801,509,1810.0,647.0,52.0,2.0,542.0,559.94323,764172.32,112.0,543.0,1142.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2025-06-03,2025,23,2,2896,992.210736,472,978,659,2032.0,864.0,66.0,6.0,615.0,752.82677,271213.01,173.0,602.0,1432.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2025-06-04,2025,23,3,3335,1041.272009,483,1043,683,2170.0,1165.0,46.0,5.0,632.0,509.61414,983926.82,112.0,638.0,1241.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2025-06-05,2025,23,4,2942,829.2541659999999,491,795,663,2098.0,844.0,74.0,15.0,673.0,770.23025,544596.14,134.0,662.0,1564.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2025-06-06,2025,23,5,2699,1027.334039,424,1043,642,1839.0,860.0,73.0,17.0,686.0,933.96745,125186.66,142.0,680.0,1694.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2025-06-07,2025,23,6,98,42.1342,0,44,11,0.0,98.0,,,,,362673.61,7.0,2.0,8.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2025-06-09,2025,24,1,2134,819.302582,299,898,475,1511.0,623.0,63.0,5.0,539.0,607.05437,688800.82,145.0,538.0,1188.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2025-06-10,2025,24,2,2867,947.857523,440,925,670,1870.0,997.0,65.0,3.0,623.0,628.58824,512567.36,153.0,625.0,1323.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2025-06-11,2025,24,3,2948,1033.843562,456,985,676,1953.0,995.0,60.0,5.0,632.0,536.31215,564319.84,111.0,627.0,1166.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2025-06-12,2025,24,4,3073,1317.280945,404,1266,631,1907.0,1166.0,69.0,17.0,645.0,874.21512,320301.91,116.0,643.0,1553.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2025-06-13,2025,24,5,2774,912.754153,415,914,623,1873.0,901.0,78.0,20.0,637.0,962.60005,887180.77,142.0,630.0,1614.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2025-06-14,2025,24,6,408,200.04644,6,198,43,0.0,408.0,,,,,0.0,0.0,6.0,39.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2025-06-15,2025,24,7,7,5.25,0,1,1,0.0,7.0,,,,,403234.87,9.0,2.0,11.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Sunday,,0.7114913912827506,,,
2025-06-16,2025,25,1,2607,736.36799,435,724,603,2089.0,518.0,67.0,15.0,644.0,861.11193,644025.23,76.0,656.0,1673.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2025-06-17,2025,25,2,3286,889.52342,565,935,757,2331.0,955.0,61.0,5.0,662.0,592.92885,625298.9,181.0,672.0,1412.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2025-06-18,2025,25,3,2667,838.4719,397,935,648,1786.0,881.0,51.0,1.0,636.0,441.14006,487575.85,148.0,655.0,1180.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2025-06-19,2025,25,4,3060,969.363908,460,963,589,2353.0,707.0,65.0,7.0,597.0,556.80941,413833.25,60.0,596.0,1319.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2025-06-20,2025,25,5,1987,647.926827,359,657,533,1733.0,254.0,61.0,12.0,585.0,679.2966299999999,431118.38,42.0,588.0,1439.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2025-06-21,2025,25,6,41,17.748,0,4,2,0.0,41.0,,,,,255438.12,5.0,1.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2025-06-23,2025,26,1,2681,983.77247,391,927,630,1920.0,761.0,64.0,6.0,643.0,710.15156,552608.0,200.0,639.0,1395.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2025-06-24,2025,26,2,3083,1234.795545,453,1234,728,2026.0,1057.0,51.0,1.0,591.0,545.89999,488746.62,130.0,596.0,1213.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2025-06-25,2025,26,3,3197,1119.082157,402,1131,631,2123.0,1074.0,62.0,3.0,673.0,597.9094,445187.87,123.0,671.0,1251.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2025-06-26,2025,26,4,2904,1131.19724,393,1133,652,1832.0,1072.0,76.0,9.0,579.0,754.95209,415824.79,135.0,573.0,1373.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2025-06-27,2025,26,5,2693,915.434418,454,842,669,2016.0,677.0,95.0,20.0,778.0,1071.45129,837638.02,123.0,763.0,1892.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2025-06-28,2025,26,6,180,81.396551,3,83,30,0.0,180.0,,,,,52643.48,1.0,6.0,9.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2025-06-30,2025,27,1,2705,998.796255,444,909,554,2074.0,631.0,64.0,8.0,569.0,628.648,736874.37,173.0,584.0,1359.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2025-07-01,2025,27,2,3172,1138.220422,435,1035,696,2209.0,963.0,51.0,0.0,616.0,588.38342,393647.98,118.0,626.0,1316.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2025-07-02,2025,27,3,3120,1119.06269,407,1088,671,2152.0,968.0,85.0,4.0,706.0,827.54513,475289.43,123.0,704.0,1598.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2025-07-03,2025,27,4,3012,943.31531,398,961,658,2123.0,889.0,61.0,1.0,602.0,562.49978,831131.82,127.0,596.0,1183.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2025-07-04,2025,27,5,2977,1148.021441,456,1199,694,2127.0,850.0,67.0,10.0,717.0,781.99949,679107.47,143.0,713.0,1610.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2025-07-05,2025,27,6,204,102.20903,2,146,12,0.0,204.0,,,,,0.0,0.0,2.0,2.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2025-07-07,2025,28,1,2405,907.62086,389,937,599,1658.0,747.0,64.0,10.0,602.0,794.81078,556257.77,95.0,610.0,1454.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2025-07-08,2025,28,2,2769,870.1019,433,867,664,1946.0,823.0,67.0,5.0,714.0,818.04067,639890.58,154.0,715.0,1558.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2025-07-09,2025,28,3,2707,817.611485,387,802,608,1786.0,921.0,54.0,1.0,544.0,388.07859,447451.81,125.0,537.0,998.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2025-07-10,2025,28,4,2589,938.153897,390,907,568,1742.0,847.0,62.0,7.0,596.0,629.5836,642031.58,177.0,588.0,1253.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2025-07-11,2025,28,5,2494,883.286029,451,910,644,1774.0,720.0,67.0,10.0,667.0,735.08014,198915.48,137.0,663.0,1531.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2025-07-12,2025,28,6,302,184.3548,0,195,31,0.0,302.0,,,,,373971.91,8.0,3.0,5.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2025-07-14,2025,29,1,2270,732.37497,399,667,573,1800.0,470.0,70.0,5.0,629.0,723.6242100000001,603533.94,95.0,631.0,1440.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2025-07-15,2025,29,2,2592,875.604285,413,891,623,1663.0,929.0,49.0,3.0,563.0,456.7849,618986.49,107.0,566.0,1089.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
